Timestamp,25pctCell 1 Current,25pctCell 1 Voltage,25pct Cell 1 Temp,25pctCell 2 Current,25pctCell 2 Voltage,25pct Cell 2 Temp,25pctCell 3 Current,25pctCell 3 Voltage,25pct Cell 3 Temp,25pctCell 4 Current,25pctCell 4 Voltage,25pct Cell 4 Temp,20pctCell 5 Current,20pctCell 5 Voltage,20pct Cell 5 Temp,20pctCell 6 Current,20pctCell 6 Voltage,20pct Cell 6 Temp,20pctCell 7 Current,20pctCell 7 Voltage,20pct Cell 7 Temp,20pctCell 8 Current,20pctCell 8 Voltage,20pct Cell 8 Temp,15pctCell 9 Current,15pctCell 9 Voltage,15pct Cell 9 Temp,15pctCell 10 Current,15pctCell 10 Voltage,15pct Cell 10 Temp,10pctCell 11 Current,10pctCell 11 Voltage,10pct Cell 11 Temp,10pctCell 12 Current,10pctCell 12 Voltage,10pct Cell 12 Temp,5pctCell 13 Current,5pctCell 13 Voltage,5pct Cell 13 Temp,5pctCell 14 Current,5pctCell 14 Voltage,5pct Cell 14 Temp,5pctCell 15 Current,5pctCell 15 Voltage,5pct Cell 15 Temp,5pctCell 16 Current,5pctCell 16 Voltage,5pct Cell 16 Temp
10-24-2025-Fri 17-44-35-PM,54.5,5.664,0.07,62.8,5.664,3.74787,60.3,5.664,2.505,57.8,5.688,4.85739,58.4,5.652,5.037,49.3,5.676,7.27883,57.9,5.648,4.712,47.2,5.648,3.68094,34.8,5.724,-3.6075,46.1,5.728,-0.317,27.0,5.736,-1.09101,29.0,5.752,2.247,16.9,5.728,2.97459,21.7,5.752,4.477,21.0,5.72,3.17617,15.1,5.728,3.429
10-24-2025-Fri 17-44-38-PM,54.4,5.66,0.003,62.9,5.664,3.714,59.4,5.668,2.46,57.2,5.692,4.7566,57.9,5.652,4.981,49.0,5.676,7.34656,57.6,5.648,4.69,46.7,5.648,3.64707,34.2,5.724,-3.70801,45.4,5.728,-0.362,26.8,5.74,-1.09101,28.9,5.756,2.169,17.0,5.728,2.84073,21.2,5.756,4.421,20.3,5.728,3.07538,15.0,5.732,3.361
10-24-2025-Fri 17-44-40-PM,54.2,5.664,-0.047,62.6,5.668,3.68094,59.8,5.672,2.415,57.2,5.696,4.7566,57.9,5.656,4.914,48.7,5.676,7.17804,57.2,5.652,4.656,46.4,5.648,3.64707,34.1,5.728,-3.77517,45.4,5.736,-0.429,26.6,5.744,-1.19165,28.5,5.752,2.124,16.7,5.728,2.80687,20.9,5.76,4.376,20.2,5.728,3.14311,14.8,5.736,3.395
10-24-2025-Fri 17-44-43-PM,54.0,5.668,-0.148,62.3,5.668,3.54628,59.4,5.668,2.37,56.7,5.696,4.72273,57.8,5.656,4.914,48.6,5.68,7.2119,57.1,5.652,4.589,46.4,5.652,3.61321,34.0,5.732,-3.84226,45.0,5.732,-0.485,26.6,5.74,-1.15815,28.3,5.752,2.124,16.6,5.728,2.80687,20.8,5.76,4.32,19.7,5.732,2.94153,14.8,5.736,3.277
10-24-2025-Fri 17-44-45-PM,54.3,5.664,-0.081,62.3,5.668,3.57934,59.2,5.668,2.348,56.6,5.692,4.65581,57.4,5.652,4.869,48.3,5.68,7.14498,56.8,5.652,4.544,46.3,5.652,3.51242,33.9,5.732,-3.74163,45.0,5.736,-0.451,26.5,5.744,-1.19165,28.6,5.752,2.09,16.6,5.728,2.80687,20.3,5.756,4.309,19.5,5.732,2.97459,14.5,5.732,3.244
10-24-2025-Fri 17-46-02-PM,51.5,5.672,-1.474,60.0,5.676,1.96666,57.7,5.676,0.948,54.5,5.7,3.24391,56.0,5.664,3.536,47.1,5.684,5.89999,55.4,5.66,3.054,44.6,5.66,1.73202,33.8,5.732,-4.91531,44.0,5.736,-1.772,25.6,5.744,-2.36616,27.3,5.756,0.78,15.9,5.736,1.4627,20.8,5.76,2.964,20.0,5.732,1.53043,14.4,5.74,1.631
10-24-2025-Fri 17-46-04-PM,50.9,5.672,-1.491,59.5,5.676,1.9328,57.3,5.676,0.847,54.3,5.7,3.14311,55.6,5.664,3.435,46.8,5.688,5.83226,54.9,5.66,2.998,44.2,5.66,1.69815,33.3,5.736,-4.91531,43.1,5.74,-1.839,25.2,5.748,-2.53395,27.3,5.756,0.646,16.0,5.736,1.32885,20.1,5.764,2.875,19.1,5.736,1.4627,14.4,5.74,1.58
10-24-2025-Fri 17-46-07-PM,50.7,5.676,-1.609,59.2,5.676,1.832,56.8,5.68,0.78,53.8,5.704,3.14311,55.6,5.668,3.379,46.6,5.688,5.86612,54.7,5.664,2.953,44.4,5.66,1.76588,32.7,5.736,-5.04937,42.8,5.74,-1.951,25.0,5.748,-2.6347,26.9,5.76,0.545,16.0,5.736,1.12726,19.9,5.764,2.74,18.9,5.736,1.22725,14.2,5.74,1.497
10-24-2025-Fri 17-46-09-PM,50.4,5.676,-1.609,59.2,5.68,1.86587,56.4,5.676,0.702,53.5,5.708,3.07538,55.3,5.668,3.289,46.5,5.692,5.63067,54.2,5.664,2.841,44.1,5.664,1.63042,32.8,5.736,-5.08298,42.3,5.74,-2.018,24.9,5.748,-2.83597,26.7,5.76,0.467,15.5,5.74,1.16113,19.5,5.764,2.684,18.6,5.736,1.26112,14.2,5.744,1.446
10-24-2025-Fri 17-46-11-PM,50.5,5.676,-1.742,58.7,5.68,1.76588,56.2,5.68,0.624,53.5,5.704,2.97459,55.1,5.668,3.244,46.3,5.692,5.63067,54.4,5.664,2.841,44.2,5.664,1.63042,32.4,5.736,-5.25057,42.0,5.744,-2.118,24.9,5.748,-2.86945,26.7,5.76,0.411,16.1,5.736,1.12726,19.5,5.764,2.673,18.6,5.74,1.26112,13.9,5.744,1.446
10-24-2025-Fri 17-46-14-PM,49.8,5.68,-1.827,59.0,5.676,1.66429,55.9,5.68,0.556,53.2,5.704,2.94153,55.2,5.672,3.2,46.1,5.688,5.66454,53.9,5.664,2.841,44.1,5.668,1.59817,32.5,5.74,-5.31763,42.2,5.74,-2.197,25.0,5.752,-2.93663,26.6,5.764,0.333,15.6,5.736,0.993411,19.1,5.764,2.64,18.4,5.74,1.26112,14.0,5.748,1.43
10-24-2025-Fri 17-46-16-PM,50.2,5.676,-1.843,58.9,5.68,1.66429,55.9,5.684,0.523,53.0,5.708,2.90766,54.9,5.672,3.098,46.1,5.692,5.52988,53.7,5.664,2.785,43.8,5.664,1.53043,32.1,5.74,-5.35116,41.7,5.744,-2.23,24.8,5.752,-3.00373,26.6,5.76,0.254,15.7,5.744,0.857945,19.0,5.768,2.561,18.3,5.74,1.29498,14.0,5.744,1.413
10-24-2025-Fri 17-46-19-PM,50.1,5.68,-1.91,58.8,5.68,1.59817,55.8,5.68,0.445,53.2,5.712,2.84073,55.1,5.668,3.054,46.0,5.688,5.36135,53.7,5.668,2.662,43.9,5.668,1.39658,32.0,5.74,-5.41822,41.8,5.744,-2.308,24.6,5.752,-3.10433,26.2,5.76,0.232,15.7,5.736,0.959544,18.8,5.768,2.516,18.2,5.74,1.22725,14.1,5.744,1.312
10-24-2025-Fri 17-46-21-PM,49.9,5.68,-1.944,58.6,5.68,1.59817,55.5,5.684,0.411,52.8,5.708,2.84073,54.7,5.672,3.065,45.9,5.692,5.49601,53.5,5.664,2.639,43.7,5.664,1.39658,32.1,5.74,-5.48521,41.3,5.744,-2.364,24.6,5.752,-3.20491,26.1,5.76,0.165,15.8,5.74,0.857945,18.5,5.768,2.46,17.9,5.736,1.02566,13.9,5.744,1.211
10-24-2025-Fri 17-46-23-PM,50.0,5.684,-2.028,58.3,5.68,1.5643,55.6,5.684,0.378,52.9,5.704,2.73994,54.9,5.672,2.875,45.9,5.692,5.29443,53.5,5.664,2.539,43.9,5.668,1.36271,32.0,5.74,-5.61931,41.3,5.744,-2.409,24.7,5.752,-3.17143,26.0,5.764,0.053,15.5,5.74,0.590241,18.5,5.768,2.281,17.8,5.74,0.959544,14.1,5.744,1.161
10-24-2025-Fri 17-46-26-PM,50.0,5.684,-2.129,58.6,5.68,1.42883,55.4,5.684,0.254,52.7,5.704,2.67221,54.7,5.668,2.83,46.0,5.692,5.29443,53.2,5.664,2.55,43.6,5.668,1.32885,31.9,5.74,-5.68636,41.1,5.744,-2.532,24.3,5.756,-3.33918,26.1,5.764,-0.048,15.7,5.74,0.522508,18.2,5.768,2.281,17.6,5.74,1.02566,14.0,5.744,1.177
10-24-2025-Fri 17-46-28-PM,49.8,5.68,-2.162,58.1,5.68,1.36271,55.5,5.684,0.198,52.6,5.708,2.67221,54.6,5.672,2.852,45.7,5.692,5.29443,53.2,5.668,2.538,43.7,5.668,1.22725,31.6,5.74,-5.68636,41.3,5.744,-2.588,24.2,5.752,-3.43976,26.0,5.764,-0.059,15.5,5.74,0.590241,18.1,5.768,2.326,17.2,5.744,1.0934,13.4,5.748,1.16
10-24-2025-Fri 17-46-30-PM,49.5,5.68,-2.263,58.2,5.684,1.22725,55.3,5.684,0.097,52.7,5.708,2.53755,54.4,5.672,2.763,45.5,5.692,5.26056,53.2,5.668,2.438,43.8,5.668,1.0934,31.3,5.74,-5.75342,41.0,5.748,-2.666,24.4,5.756,-3.47332,25.8,5.768,-0.149,15.4,5.74,0.490255,18.0,5.768,2.237,17.3,5.744,0.959544,13.7,5.748,1.026
10-24-2025-Fri 17-47-02-PM,48.8,5.68,-3.051,57.2,5.684,0.153205,55.2,5.684,-0.854,52.4,5.712,1.63042,54.3,5.672,1.855,45.7,5.692,4.38649,53.1,5.668,1.576,43.1,5.668,0.120951,30.8,5.74,-6.25613,41.1,5.744,-3.483,24.3,5.752,-4.34532,26.2,5.764,-1.056,15.1,5.744,-0.45321,18.5,5.768,1.385,18.3,5.744,0.220937,13.9,5.748,0.171
10-24-2025-Fri 17-47-04-PM,48.2,5.684,-3.118,56.6,5.688,0.0870847,54.3,5.688,-0.943,51.8,5.712,1.49657,54.1,5.672,1.754,45.2,5.696,4.21796,52.4,5.672,1.362,42.4,5.672,0.0193522,30.3,5.744,-6.32317,40.2,5.748,-3.549,23.9,5.752,-4.4124,25.6,5.764,-1.123,15.3,5.744,-0.45321,17.8,5.772,1.205,17.3,5.748,-0.151053,13.4,5.752,-0.066
10-24-2025-Fri 17-47-07-PM,47.7,5.684,-3.153,56.5,5.688,-0.0166559,54.0,5.688,-1.0,51.4,5.716,1.4627,53.8,5.676,1.664,44.8,5.696,4.05025,51.9,5.672,1.329,42.8,5.672,0.0532184,29.6,5.744,-6.28965,39.6,5.748,-3.584,23.5,5.76,-4.44587,25.4,5.768,-1.168,15.1,5.744,-0.520283,17.3,5.772,1.137,17.1,5.744,-0.117473,13.3,5.748,-0.032
10-24-2025-Fri 17-47-09-PM,47.7,5.688,-3.204,56.6,5.692,-0.0838943,53.7,5.692,-1.1,51.3,5.712,1.36271,53.6,5.68,1.575,44.6,5.696,4.08411,51.7,5.672,1.339,42.5,5.672,-0.0503058,29.3,5.744,-6.32317,39.8,5.748,-3.662,23.3,5.76,-4.58002,25.1,5.768,-1.313,15.2,5.748,-0.721756,17.1,5.772,1.115,16.7,5.748,-0.0166559,13.1,5.748,-0.033
10-24-2025-Fri 17-47-12-PM,47.7,5.688,-3.271,56.0,5.692,-0.151053,53.7,5.688,-1.123,51.3,5.716,1.29498,53.2,5.676,1.541,44.7,5.7,3.94945,51.5,5.672,1.193,42.4,5.676,-0.0838943,29.0,5.748,-6.39014,39.6,5.752,-3.685,23.3,5.756,-4.51295,25.0,5.768,-1.28,14.7,5.748,-0.621094,17.0,5.772,1.014,16.8,5.748,-0.285374,13.3,5.748,-0.185
10-24-2025-Fri 17-47-14-PM,47.7,5.688,-3.271,56.0,5.692,-0.184562,53.4,5.692,-1.201,51.1,5.712,1.22725,53.2,5.68,1.463,44.3,5.7,3.91559,51.4,5.672,1.137,42.3,5.676,-0.251791,28.9,5.748,-6.35669,39.0,5.752,-3.729,23.4,5.76,-4.6471,25.0,5.768,-1.392,14.7,5.748,-0.75533,16.7,5.772,0.969,16.3,5.748,-0.251791,13.0,5.752,-0.252
10-24-2025-Fri 17-47-16-PM,47.4,5.688,-3.321,55.8,5.692,-0.285374,53.3,5.692,-1.268,51.2,5.712,1.16113,53.3,5.676,1.385,44.3,5.696,3.88253,51.0,5.676,1.037,42.2,5.676,-0.3524,28.7,5.748,-6.35669,39.0,5.752,-3.774,23.5,5.76,-4.68063,25.2,5.768,-1.47,14.7,5.748,-0.88963,16.9,5.772,0.858,16.5,5.748,-0.419626,12.9,5.756,-0.386
10-24-2025-Fri 17-47-19-PM,47.6,5.688,-3.321,55.9,5.692,-0.285374,53.2,5.692,-1.336,50.9,5.712,1.05953,53.0,5.68,1.317,44.4,5.7,3.84866,51.1,5.676,0.97,42.3,5.676,-0.386048,28.7,5.744,-6.35669,38.8,5.752,-3.808,23.2,5.764,-4.78117,24.8,5.768,-1.559,14.7,5.748,-0.956779,16.3,5.776,0.779,16.4,5.748,-0.553934,13.0,5.756,-0.47
10-24-2025-Fri 17-47-21-PM,47.5,5.688,-3.371,56.0,5.692,-0.386048,53.4,5.692,-1.358,51.1,5.712,1.05953,53.1,5.68,1.295,44.5,5.7,3.78173,51.2,5.676,0.891,42.2,5.68,-0.486782,28.5,5.752,-6.35669,38.9,5.752,-3.83,22.9,5.76,-4.74771,24.8,5.772,-1.548,14.4,5.748,-0.956779,16.5,5.776,0.735,16.1,5.748,-0.621094,13.1,5.752,-0.554
10-24-2025-Fri 17-47-23-PM,46.9,5.692,-3.455,55.7,5.692,-0.520283,53.1,5.692,-1.459,50.9,5.716,0.925678,53.0,5.68,1.183,44.4,5.704,3.714,50.8,5.676,0.869,42.1,5.672,-0.45321,28.6,5.748,-6.39014,38.5,5.752,-3.897,23.3,5.76,-4.78117,25.0,5.772,-1.649,14.5,5.752,-1.09101,16.6,5.776,0.656,16.1,5.752,-0.654667,12.7,5.752,-0.554
10-24-2025-Fri 17-47-26-PM,47.1,5.692,-3.506,55.8,5.692,-0.58752,53.0,5.692,-1.537,51.0,5.712,0.891812,53.0,5.68,1.127,44.4,5.7,3.61321,50.8,5.676,0.757,42.1,5.676,-0.58752,28.2,5.752,-6.42372,38.2,5.752,-3.976,23.0,5.756,-4.91531,24.8,5.772,-1.716,14.2,5.752,-1.12458,16.2,5.776,0.578,15.9,5.748,-0.75533,12.9,5.756,-0.671
10-24-2025-Fri 17-47-28-PM,47.1,5.688,-3.506,55.5,5.692,-0.58752,53.3,5.692,-1.548,50.7,5.716,0.857945,52.6,5.68,1.071,44.1,5.7,3.61321,50.6,5.672,0.779,42.1,5.676,-0.621094,28.1,5.752,-6.42372,38.2,5.752,-3.976,22.8,5.764,-4.91531,24.7,5.772,-1.772,14.5,5.752,-1.25886,16.2,5.776,0.567,15.8,5.748,-0.654667,12.9,5.752,-0.638
10-24-2025-Fri 17-47-31-PM,46.9,5.692,-3.606,55.3,5.692,-0.75533,52.7,5.692,-1.638,50.7,5.72,0.757959,52.9,5.68,1.06,44.1,5.7,3.54628,50.5,5.676,0.645,42.0,5.676,-0.75533,27.9,5.748,-6.45724,37.6,5.752,-4.043,22.9,5.76,-4.91531,24.7,5.772,-1.761,14.5,5.752,-1.12458,16.0,5.776,0.522,15.8,5.752,-0.855981,12.8,5.756,-0.806
10-24-2025-Fri 17-48-14-PM,46.3,5.696,-4.278,54.4,5.696,-2.13138,52.3,5.696,-2.746,50.2,5.72,-0.486782,52.7,5.684,-0.083,44.1,5.704,2.33597,50.5,5.68,-0.419,41.1,5.68,-1.96363,27.3,5.752,-6.42372,36.6,5.756,-4.725,22.9,5.764,-5.61931,25.2,5.772,-2.735,13.1,5.752,-2.09782,16.3,5.78,-0.463,16.0,5.752,-1.62804,12.1,5.756,-1.796
10-24-2025-Fri 17-48-16-PM,45.7,5.696,-4.294,53.9,5.696,-2.19843,51.5,5.696,-2.791,49.6,5.724,-0.621094,52.2,5.688,-0.217,43.4,5.708,2.23517,50.0,5.684,-0.519,40.7,5.68,-1.96363,26.8,5.756,-6.39014,35.4,5.756,-4.714,22.1,5.764,-5.55219,24.4,5.776,-2.813,12.9,5.76,-2.26561,15.9,5.78,-0.62,15.2,5.756,-1.82937,12.1,5.76,-1.896
10-24-2025-Fri 17-48-18-PM,45.4,5.696,-4.261,53.3,5.704,-2.16494,51.2,5.7,-2.813,49.6,5.724,-0.654667,51.7,5.688,-0.239,43.1,5.708,2.26904,49.3,5.684,-0.542,40.5,5.684,-2.16494,26.1,5.756,-6.35669,34.2,5.764,-4.714,22.3,5.768,-5.61931,24.1,5.776,-2.869,12.5,5.756,-2.33274,15.2,5.78,-0.597,15.0,5.756,-1.72868,11.9,5.764,-1.947
10-24-2025-Fri 17-48-21-PM,45.1,5.696,-4.311,53.4,5.7,-2.29918,51.0,5.704,-2.846,49.4,5.728,-0.688109,51.3,5.688,-0.329,43.1,5.708,2.16825,49.4,5.684,-0.575,40.5,5.684,-2.23206,25.7,5.76,-6.32317,32.5,5.764,-4.725,21.9,5.772,-5.55219,24.1,5.78,-2.902,12.2,5.76,-2.46691,14.7,5.784,-0.653,14.0,5.76,-1.66161,11.9,5.768,-1.947
10-24-2025-Fri 17-48-23-PM,45.1,5.7,-4.378,53.0,5.704,-2.33274,50.8,5.7,-2.925,48.8,5.724,-0.788907,51.5,5.692,-0.363,43.0,5.712,2.13438,48.9,5.688,-0.721,40.2,5.688,-2.29918,25.6,5.76,-6.42372,31.6,5.768,-4.803,21.4,5.772,-5.65284,23.7,5.78,-2.958,12.2,5.76,-2.43336,14.4,5.788,-0.765,13.5,5.764,-1.99719,11.7,5.768,-2.148
10-24-2025-Fri 17-48-26-PM,44.9,5.704,-4.429,52.8,5.704,-2.43336,50.7,5.704,-2.958,48.8,5.724,-0.822482,51.2,5.696,-0.418,42.6,5.708,2.00053,49.0,5.688,-0.754,40.5,5.688,-2.23206,25.5,5.76,-6.42372,30.9,5.772,-4.825,21.5,5.776,-5.61931,23.8,5.776,-2.958,12.0,5.764,-2.43336,14.1,5.784,-0.821,13.0,5.764,-2.03062,11.2,5.768,-2.131
10-24-2025-Fri 17-48-28-PM,44.8,5.704,-4.445,52.8,5.708,-2.53395,50.5,5.704,-3.048,48.7,5.728,-0.956779,51.1,5.696,-0.463,42.6,5.712,2.03359,48.8,5.688,-0.833,40.0,5.692,-2.43336,25.2,5.764,-6.35669,30.1,5.772,-4.848,21.1,5.776,-5.65284,23.6,5.78,-3.026,11.5,5.768,-2.46691,13.4,5.788,-0.844,12.5,5.764,-2.09782,11.3,5.768,-2.266
10-24-2025-Fri 17-48-30-PM,44.8,5.704,-4.479,52.9,5.704,-2.53395,50.3,5.708,-3.093,48.8,5.728,-0.956779,51.1,5.696,-0.553,42.6,5.716,1.832,48.7,5.692,-0.889,40.0,5.692,-2.46691,25.1,5.772,-6.42372,29.4,5.772,-4.915,21.3,5.776,-5.78695,23.8,5.78,-3.093,11.6,5.768,-2.53395,13.2,5.788,-0.911,12.1,5.768,-2.03062,11.4,5.772,-2.249
10-24-2025-Fri 17-48-33-PM,44.7,5.704,-4.479,52.6,5.708,-2.53395,50.4,5.708,-3.093,48.9,5.728,-1.02379,51.1,5.696,-0.564,42.4,5.716,1.89974,48.3,5.688,-0.911,40.0,5.692,-2.53395,24.9,5.768,-6.42372,28.5,5.772,-4.893,21.0,5.776,-5.71983,23.5,5.784,-3.104,11.6,5.768,-2.56758,12.7,5.796,-0.922,11.5,5.768,-2.09782,11.1,5.772,-2.316
10-24-2025-Fri 17-48-35-PM,44.6,5.704,-4.529,52.6,5.704,-2.6347,50.1,5.708,-3.171,48.5,5.732,-1.05743,50.9,5.696,-0.597,42.6,5.716,1.79894,48.4,5.692,-0.978,40.0,5.692,-2.56758,24.4,5.768,-6.42372,27.9,5.776,-4.96,20.9,5.776,-5.8204,23.3,5.78,-3.137,11.4,5.768,-2.53395,12.4,5.792,-0.967,11.3,5.772,-2.16494,11.0,5.772,-2.366
10-24-2025-Fri 17-48-37-PM,44.6,5.704,-4.546,52.3,5.708,-2.66825,50.0,5.704,-3.182,48.7,5.728,-1.15815,50.8,5.692,-0.687,42.6,5.716,1.66429,48.5,5.696,-0.967,39.8,5.692,-2.66825,24.3,5.768,-6.42372,27.4,5.772,-4.937,20.5,5.78,-5.71983,23.2,5.784,-3.149,11.5,5.768,-2.56758,12.4,5.792,-0.933,11.0,5.768,-1.89651,10.9,5.772,-2.282
10-24-2025-Fri 17-49-49-PM,44.3,5.704,-5.703,52.1,5.704,-4.61356,50.6,5.704,-4.613,48.5,5.732,-2.93663,51.7,5.692,-2.175,42.9,5.716,0.0532184,49.2,5.692,-2.611,39.4,5.692,-4.47942,22.9,5.772,-6.79234,26.5,5.776,-5.899,19.8,5.78,-6.28965,23.2,5.784,-4.289,9.0,5.772,-3.64105,12.5,5.796,-2.331,11.3,5.776,-3.40621,9.4,5.78,-3.943
10-24-2025-Fri 17-49-52-PM,43.4,5.708,-5.753,51.1,5.712,-4.7141,49.4,5.712,-4.692,48.0,5.732,-3.00373,50.4,5.7,-2.332,41.9,5.72,-0.184562,48.0,5.7,-2.813,38.7,5.696,-4.47942,22.3,5.772,-6.79234,25.0,5.776,-5.954,19.2,5.784,-6.35669,22.3,5.788,-4.39,8.7,5.776,-3.80872,11.3,5.8,-2.589,10.2,5.78,-3.77517,9.0,5.78,-4.127
10-24-2025-Fri 17-49-54-PM,43.3,5.708,-5.803,50.4,5.716,-4.7141,48.5,5.712,-4.691,47.4,5.736,-2.97018,49.9,5.704,-2.276,41.7,5.724,-0.117473,47.4,5.7,-2.768,38.5,5.7,-4.61356,21.8,5.776,-6.89275,24.5,5.784,-5.999,18.5,5.788,-6.39014,22.2,5.792,-4.367,8.6,5.78,-3.74163,10.3,5.8,-2.478,9.5,5.78,-3.57395,8.8,5.784,-4.094
10-24-2025-Fri 17-49-56-PM,42.6,5.712,-5.82,49.9,5.712,-4.78117,48.2,5.72,-4.725,47.0,5.736,-3.07077,49.7,5.704,-2.276,41.1,5.72,-0.0838943,46.8,5.7,-2.746,38.2,5.7,-4.51295,21.4,5.78,-6.85931,23.8,5.784,-5.988,18.8,5.788,-6.32317,21.8,5.792,-4.356,8.5,5.78,-3.6746,10.1,5.8,-2.467,9.0,5.78,-3.64105,8.5,5.788,-4.077
10-24-2025-Fri 17-49-59-PM,42.4,5.716,-5.904,49.6,5.716,-4.8817,47.8,5.72,-4.814,46.7,5.736,-3.17143,49.3,5.708,-2.388,40.8,5.72,-0.184562,46.5,5.704,-2.958,38.1,5.704,-4.74771,21.2,5.78,-6.92633,22.9,5.784,-6.066,18.3,5.792,-6.39014,21.6,5.796,-4.457,8.0,5.784,-3.80872,9.8,5.808,-2.645,8.9,5.78,-3.94289,8.5,5.788,-4.345
10-24-2025-Fri 17-50-01-PM,41.8,5.716,-5.854,49.6,5.72,-4.84824,47.5,5.72,-4.803,46.6,5.74,-3.17143,49.1,5.708,-2.422,40.9,5.724,-0.251791,46.3,5.704,-2.936,37.8,5.708,-4.74771,20.9,5.78,-6.85931,22.7,5.788,-6.033,18.2,5.792,-6.39014,21.4,5.796,-4.468,8.0,5.784,-3.84226,9.4,5.804,-2.634,8.6,5.784,-3.80872,8.3,5.788,-4.278
10-24-2025-Fri 17-50-03-PM,42.0,5.72,-5.904,49.2,5.72,-4.91531,47.3,5.724,-4.826,46.6,5.74,-3.17143,49.0,5.708,-2.433,40.5,5.728,-0.31895,46.4,5.704,-2.936,37.6,5.704,-4.7141,20.5,5.78,-6.89275,22.1,5.788,-6.066,17.9,5.792,-6.39014,21.0,5.796,-4.457,7.8,5.784,-3.80872,9.1,5.804,-2.634,8.3,5.784,-3.77517,8.0,5.788,-4.245
10-24-2025-Fri 17-50-06-PM,41.7,5.716,-5.954,49.2,5.716,-4.98237,46.9,5.72,-4.904,46.2,5.74,-3.33918,48.2,5.708,-2.467,40.1,5.724,-0.31895,46.2,5.704,-2.936,37.9,5.704,-4.8817,20.6,5.78,-6.92633,21.7,5.792,-6.1,17.7,5.792,-6.39014,21.0,5.796,-4.49,7.9,5.784,-3.74163,8.9,5.808,-2.556,8.1,5.784,-3.6075,7.9,5.792,-4.245
10-24-2025-Fri 17-50-08-PM,41.6,5.716,-6.038,48.7,5.716,-5.14997,46.9,5.72,-4.96,46.5,5.74,-3.30563,48.6,5.708,-2.567,40.4,5.728,-0.486782,45.8,5.708,-3.081,37.5,5.708,-4.91531,20.1,5.784,-6.92633,21.5,5.792,-6.167,17.2,5.792,-6.42372,20.6,5.796,-4.546,8.0,5.784,-3.90935,8.7,5.804,-2.746,7.5,5.784,-3.84226,7.9,5.792,-4.379
10-24-2025-Fri 17-50-10-PM,41.6,5.716,-6.005,49.0,5.72,-5.08298,46.7,5.72,-4.971,46.0,5.74,-3.33918,48.5,5.708,-2.523,40.0,5.728,-0.419626,45.8,5.708,-3.149,37.3,5.708,-5.01591,19.9,5.78,-6.92633,21.2,5.788,-6.167,17.1,5.796,-6.4907,21.0,5.796,-4.546,7.6,5.788,-3.80872,8.6,5.808,-2.746,7.4,5.788,-4.00997,7.7,5.792,-4.513
10-24-2025-Fri 17-50-13-PM,41.7,5.72,-6.021,49.1,5.724,-5.11645,46.7,5.724,-4.96,45.9,5.744,-3.37259,48.3,5.712,-2.556,39.7,5.728,-0.419626,45.5,5.708,-3.048,37.4,5.708,-4.94884,19.5,5.788,-6.92633,20.9,5.796,-6.144,17.1,5.796,-6.39014,20.7,5.796,-4.546,7.7,5.784,-3.87573,8.2,5.808,-2.69,7.0,5.788,-3.77517,8.1,5.792,-4.362
10-24-2025-Fri 17-51-55-PM,39.4,5.728,-7.462,46.6,5.732,-7.2949,45.1,5.732,-6.535,43.9,5.748,-5.35116,46.5,5.72,-3.864,38.7,5.736,-2.39979,44.1,5.716,-4.423,33.3,5.716,-7.19437,17.3,5.792,-7.62991,18.5,5.804,-7.295,14.4,5.804,-6.95985,18.6,5.808,-5.384,5.6,5.792,-3.84226,7.3,5.816,-3.306,5.8,5.796,-3.6746,5.9,5.8,-5.434
10-24-2025-Fri 17-51-57-PM,38.9,5.728,-7.529,45.9,5.732,-7.36192,44.8,5.732,-6.602,44.1,5.752,-5.41822,45.9,5.72,-3.976,38.4,5.74,-2.36616,43.6,5.72,-4.434,33.3,5.724,-7.22781,17.1,5.796,-7.69693,18.2,5.8,-7.362,13.9,5.804,-7.02687,18.4,5.808,-5.53,5.7,5.8,-4.14408,7.2,5.82,-3.406,5.6,5.8,-3.70801,5.6,5.8,-5.468
10-24-2025-Fri 17-54-34-PM,35.7,5.736,-9.405,44.7,5.74,-9.97408,43.3,5.732,-8.512,42.7,5.756,-7.76394,45.4,5.728,-5.787,36.9,5.744,-5.04937,42.1,5.724,-6.144,29.0,5.728,-8.96964,15.5,5.796,-8.83572,17.0,5.808,-8.869,11.6,5.808,-7.79744,15.9,5.812,-6.703,4.8,5.804,-4.54642,6.6,5.82,-4.669,5.4,5.8,-4.4124,4.8,5.804,-6.691
10-24-2025-Fri 17-54-36-PM,35.0,5.732,-9.355,43.3,5.732,-9.97408,42.1,5.732,-8.512,41.5,5.756,-7.76394,44.3,5.724,-5.731,36.1,5.74,-5.08298,40.7,5.724,-6.133,28.2,5.724,-9.00314,15.0,5.796,-8.73517,16.6,5.8,-8.836,11.8,5.804,-7.79744,15.8,5.808,-6.636,4.6,5.8,-4.34532,6.4,5.82,-4.58,5.2,5.8,-4.31178,4.7,5.8,-6.657
10-24-2025-Fri 17-54-38-PM,34.3,5.736,-9.371,42.9,5.736,-10.0076,41.4,5.736,-8.534,40.9,5.752,-7.79744,43.9,5.728,-5.764,35.5,5.74,-5.08298,40.2,5.724,-6.222,28.0,5.724,-9.00314,14.9,5.8,-8.73517,16.3,5.804,-8.847,11.0,5.804,-7.79744,15.4,5.808,-6.669,4.4,5.8,-4.4124,6.0,5.816,-4.692,5.1,5.8,-4.58002,4.7,5.804,-6.792
