Timestamp,Cell 1 Current,Cell 1 Voltage,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 6 Current,Cell 6 Voltage,Cell6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 8 Current,Cell 8 Voltage,Cell8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage
09-27-2025-Sat 12-09-55-PM,50.4,5.68,69.7,5.676,1.66429,65.5,5.68,67.7,5.708,2.16825,69.5,5.656,69.2,5.684,3.41162,69.1,5.652,65.3,5.648,1.66429,53.1,5.676,-5.25057,64.7,5.676,62.8,5.68,-2.76885,66.1,5.708,57.9,5.652,-2.23206,63.8,5.696,62.7,5.644,-0.151053,51.4,5.652
09-27-2025-Sat 12-09-57-PM,50.0,5.684,69.3,5.684,1.59817,65.1,5.684,67.4,5.716,2.03359,69.2,5.664,69.0,5.692,3.3447,68.5,5.66,65.1,5.656,1.66429,53.1,5.68,-5.35116,64.4,5.68,62.4,5.684,-2.83597,66.0,5.712,57.9,5.656,-2.33274,63.8,5.7,62.2,5.648,-0.553934,51.5,5.656
09-27-2025-Sat 12-10-00-PM,49.9,5.688,68.9,5.688,1.49657,64.8,5.688,66.9,5.716,2.03359,68.8,5.664,68.6,5.692,3.14311,68.3,5.66,64.8,5.656,1.63042,52.9,5.68,-5.45168,64.2,5.684,62.3,5.684,-2.93663,65.9,5.708,57.9,5.66,-2.19843,63.8,5.704,62.0,5.652,-0.386048,51.6,5.656
09-27-2025-Sat 12-10-02-PM,49.7,5.692,68.6,5.692,1.39658,64.4,5.688,66.3,5.72,1.96666,69.0,5.664,68.6,5.696,3.14311,67.8,5.664,64.3,5.66,1.53043,52.9,5.68,-5.48521,64.0,5.688,62.1,5.684,-2.90308,66.0,5.716,57.5,5.656,-2.33274,63.6,5.704,62.1,5.652,-0.419626,51.3,5.656
09-27-2025-Sat 12-10-04-PM,49.5,5.692,68.6,5.692,1.42883,64.5,5.688,66.3,5.72,1.9328,69.0,5.672,68.5,5.7,3.17617,67.9,5.664,64.2,5.664,1.49657,52.6,5.684,-5.55219,63.8,5.688,61.9,5.684,-3.00373,66.0,5.712,57.6,5.66,-2.36616,63.4,5.704,62.3,5.656,-0.654667,51.4,5.656
09-27-2025-Sat 12-10-07-PM,48.9,5.692,68.5,5.692,1.36271,64.2,5.688,66.5,5.72,1.79894,68.4,5.672,68.5,5.7,3.07538,67.5,5.664,64.3,5.664,1.5643,,,-5.61931,,,,,-3.07077,,,,,-2.43336,,,,,-0.75533,,
09-27-2025-Sat 12-11-18-PM,51.1,5.744,70.5,5.744,-0.419626,66.3,5.74,68.2,5.772,0.153205,69.5,5.72,69.4,5.748,1.32885,70.2,5.716,65.3,5.716,-0.31895,,,-7.12741,,,,,-4.7141,,,,,-4.24471,,,,,-2.26561,,
09-27-2025-Sat 12-11-23-PM,48.3,5.684,67.1,5.684,-0.45321,62.9,5.684,65.2,5.712,0.0870847,67.1,5.66,66.5,5.692,1.26112,67.2,5.656,62.5,5.652,-0.31895,,,-7.16086,,,,,-4.78117,,,,,-4.31178,,,,,-2.50047,,
09-27-2025-Sat 12-11-26-PM,47.2,5.692,65.7,5.696,-0.58752,61.6,5.696,63.7,5.724,0.0532184,66.5,5.676,65.6,5.696,1.16113,66.0,5.668,61.9,5.664,-0.45321,51.2,5.684,-7.26139,61.8,5.688,60.5,5.688,-4.91531,64.4,5.716,55.9,5.66,-4.27824,61.7,5.704,60.2,5.656,-1.99719,50.0,5.66
09-27-2025-Sat 12-11-28-PM,47.2,5.704,65.3,5.7,-0.654667,61.1,5.7,63.8,5.728,-0.0166559,66.4,5.68,65.4,5.708,1.22725,65.8,5.676,61.8,5.672,-0.553934,50.6,5.688,-7.26139,61.5,5.692,60.3,5.696,-4.94884,63.9,5.72,55.6,5.668,-4.34532,61.3,5.712,59.8,5.664,-2.43336,49.6,5.668
09-27-2025-Sat 12-11-30-PM,46.8,5.704,65.0,5.704,-0.58752,61.0,5.7,63.4,5.728,-0.117473,65.9,5.68,65.2,5.704,1.0934,65.4,5.676,61.7,5.676,-0.520283,50.6,5.692,-7.36192,61.5,5.696,60.0,5.696,-4.98237,63.7,5.724,55.0,5.668,-4.47942,61.3,5.716,59.5,5.664,-2.39979,49.4,5.672
09-27-2025-Sat 12-11-33-PM,46.8,5.708,64.9,5.704,-0.721756,60.8,5.7,63.0,5.732,-0.184562,66.0,5.68,65.1,5.712,1.0934,65.2,5.68,61.1,5.68,-0.45321,50.1,5.696,-7.39536,61.0,5.696,59.3,5.696,-5.04937,63.2,5.724,54.9,5.672,-4.44587,60.8,5.716,59.0,5.668,-2.50047,49.1,5.672
09-27-2025-Sat 12-11-37-PM,46.5,5.704,64.5,5.704,-0.788907,60.9,5.704,62.8,5.736,-0.184562,65.5,5.684,65.3,5.712,1.02566,64.6,5.68,60.9,5.676,-0.654667,,,-7.46244,,,,,-5.08298,,,,,-4.54642,,,,,-2.60114,,
09-27-2025-Sat 12-11-43-PM,46.3,5.708,64.3,5.708,-0.855981,60.3,5.704,62.7,5.736,-0.285374,65.5,5.684,64.8,5.712,0.857945,64.9,5.68,60.5,5.68,-0.75533,50.0,5.7,-7.56284,60.1,5.704,58.9,5.704,-5.1835,62.7,5.728,54.1,5.676,-4.68063,60.9,5.72,58.8,5.672,-2.6347,48.6,5.676
09-27-2025-Sat 12-11-45-PM,46.5,5.712,64.4,5.708,-0.855981,60.3,5.708,62.4,5.736,-0.3524,65.8,5.688,65.1,5.712,0.925678,64.7,5.68,60.5,5.68,-0.855981,50.0,5.7,-7.62991,60.1,5.7,58.8,5.704,-5.25057,62.6,5.728,54.2,5.68,-4.54642,60.8,5.72,58.6,5.672,-2.50047,48.4,5.676
09-27-2025-Sat 12-11-47-PM,46.2,5.708,64.3,5.708,-0.855981,60.5,5.708,62.7,5.732,-0.386048,65.6,5.688,65.0,5.712,0.824079,64.8,5.684,60.3,5.68,-0.788907,49.7,5.7,-7.69693,59.9,5.704,58.4,5.704,-5.1835,62.4,5.728,54.1,5.676,-4.74771,60.6,5.72,58.5,5.672,-2.83597,48.3,5.676
09-27-2025-Sat 12-11-50-PM,45.8,5.708,64.0,5.712,-1.05743,60.5,5.704,62.5,5.736,-0.45321,65.4,5.688,64.7,5.716,0.857945,64.6,5.68,60.4,5.68,-0.88963,49.8,5.696,-7.73036,59.9,5.704,58.6,5.704,-5.35116,63.1,5.724,54.3,5.68,-4.91531,60.4,5.72,58.3,5.668,-2.80241,48.2,5.68
09-27-2025-Sat 12-12-18-PM,46.6,5.688,64.0,5.692,-1.56092,60.9,5.692,62.9,5.72,-1.02379,65.4,5.672,64.9,5.696,0.153205,65.4,5.668,60.4,5.664,-1.42664,50.4,5.684,-8.16591,60.0,5.688,59.0,5.688,-5.8204,62.9,5.716,54.9,5.66,-5.45168,61.1,5.704,58.9,5.656,-3.54034,48.7,5.66
09-27-2025-Sat 12-12-21-PM,45.5,5.696,63.0,5.696,-1.66161,59.8,5.696,61.9,5.724,-1.09101,64.6,5.676,63.9,5.7,0.153205,64.1,5.668,59.7,5.668,-1.49378,49.3,5.688,-8.26635,59.3,5.696,58.1,5.692,-5.92098,62.1,5.716,53.7,5.668,-5.55219,60.3,5.712,58.1,5.66,-3.30563,48.1,5.668
09-27-2025-Sat 12-12-23-PM,45.0,5.708,63.0,5.708,-1.62804,59.3,5.704,61.2,5.732,-1.02379,64.2,5.688,63.4,5.712,0.120951,64.0,5.684,59.3,5.68,-1.46021,49.1,5.7,-8.29984,59.2,5.704,57.4,5.704,-5.85393,61.4,5.728,53.5,5.68,-5.38461,59.9,5.72,57.6,5.672,-3.30563,47.6,5.676
09-27-2025-Sat 12-12-26-PM,45.1,5.712,62.3,5.712,-1.72868,59.1,5.712,61.2,5.74,-1.12458,64.1,5.692,63.2,5.716,0.0870847,63.3,5.684,59.2,5.684,-1.49378,49.0,5.7,-8.29984,58.6,5.708,57.4,5.704,-5.92098,61.5,5.728,53.1,5.68,-5.41822,59.5,5.724,57.7,5.672,-3.47332,47.5,5.684
09-27-2025-Sat 12-12-28-PM,44.8,5.716,62.6,5.712,-1.72868,59.2,5.716,61.2,5.74,-1.19165,64.1,5.692,63.4,5.716,-0.0503058,63.1,5.688,59.2,5.684,-1.56092,48.9,5.704,-8.40027,58.6,5.708,56.9,5.708,-5.9545,61.3,5.732,52.9,5.68,-5.61931,59.3,5.724,57.3,5.676,-3.57395,47.1,5.684
09-27-2025-Sat 12-12-31-PM,44.5,5.716,62.3,5.712,-1.76225,58.9,5.712,61.0,5.74,-1.22529,64.2,5.692,63.2,5.72,-0.0166559,63.2,5.688,58.9,5.684,-1.56092,48.6,5.708,-8.43383,58.3,5.712,57.0,5.708,-6.055,61.4,5.736,53.1,5.684,-5.55219,59.3,5.724,56.8,5.676,-3.6746,47.2,5.684
09-27-2025-Sat 12-12-33-PM,44.6,5.712,62.4,5.716,-1.79581,58.8,5.716,60.9,5.744,-1.29243,63.8,5.692,63.3,5.716,-0.0503058,63.2,5.692,58.5,5.688,-1.49378,48.7,5.708,-8.43383,58.2,5.708,57.0,5.708,-6.02154,61.7,5.732,52.7,5.684,-5.35116,59.4,5.728,57.0,5.68,-3.6746,47.5,5.688
09-27-2025-Sat 12-12-35-PM,44.5,5.716,62.3,5.716,-1.86287,58.7,5.712,60.9,5.744,-1.22529,63.9,5.696,63.0,5.72,-0.184562,63.1,5.688,58.6,5.688,-1.72868,49.0,5.708,-8.46734,58.1,5.712,57.0,5.712,-6.12211,61.4,5.736,52.7,5.684,-5.88738,59.4,5.728,56.9,5.68,-3.6746,47.1,5.684
09-27-2025-Sat 12-12-38-PM,44.4,5.716,62.3,5.716,-1.89651,58.6,5.716,61.0,5.744,-1.25886,64.0,5.692,62.8,5.716,-0.117473,62.9,5.692,58.7,5.688,-1.79581,48.5,5.708,-8.53427,58.1,5.708,56.8,5.712,-6.08859,61.4,5.736,52.6,5.684,-5.58579,59.4,5.724,56.9,5.68,-3.84226,47.2,5.688
09-27-2025-Sat 12-14-12-PM,46.6,5.76,63.9,5.76,-3.54034,60.8,5.756,62.6,5.784,-2.86945,64.1,5.74,63.7,5.764,-1.76225,64.9,5.732,59.1,5.732,-3.33918,,,-9.87369,,,,,-7.59641,,,,,-7.02687,,,,,-5.41822,,
09-27-2025-Sat 12-14-14-PM,44.8,5.696,61.1,5.696,-3.6075,57.8,5.696,59.9,5.724,-2.86945,62.4,5.676,61.3,5.704,-1.89651,62.5,5.676,57.1,5.672,-3.43976,49.3,5.684,-9.87369,58.4,5.692,57.6,5.684,-7.52939,61.7,5.712,53.2,5.66,-7.22781,59.5,5.704,56.7,5.656,-5.41822,47.4,5.664
09-27-2025-Sat 12-14-17-PM,44.0,5.7,60.3,5.7,-3.6746,56.9,5.7,59.4,5.728,-2.90308,62.2,5.68,60.7,5.708,-1.82937,62.0,5.676,56.7,5.676,-3.50686,48.3,5.688,-9.84021,57.2,5.692,56.4,5.696,-7.62991,61.0,5.72,52.2,5.672,-7.2949,58.3,5.712,55.3,5.664,-5.38461,46.4,5.672
09-27-2025-Sat 12-14-19-PM,43.4,5.704,59.7,5.704,-3.74163,56.5,5.7,58.7,5.732,-2.93663,61.8,5.684,60.2,5.712,-1.86287,61.4,5.676,56.4,5.68,-3.47332,47.8,5.696,-9.90704,56.9,5.696,55.9,5.7,-7.62991,60.4,5.724,51.8,5.676,-6.99336,58.1,5.716,55.2,5.672,-5.1835,45.9,5.672
09-27-2025-Sat 12-14-21-PM,43.2,5.708,59.5,5.712,-3.77517,55.9,5.712,58.6,5.736,-3.00373,61.5,5.692,59.8,5.716,-1.86287,61.0,5.688,56.2,5.684,-3.6075,47.1,5.696,-9.90704,56.5,5.704,55.6,5.704,-7.66343,59.9,5.724,51.4,5.68,-7.0939,57.6,5.716,54.8,5.676,-5.41822,45.7,5.676
09-27-2025-Sat 12-14-24-PM,42.7,5.712,58.9,5.708,-3.74163,55.7,5.712,57.9,5.732,-3.00373,61.3,5.692,59.8,5.716,-1.93007,60.4,5.688,55.7,5.684,-3.54034,46.9,5.7,-10.0076,56.2,5.704,55.3,5.708,-7.76394,59.6,5.728,50.8,5.68,-7.36192,57.0,5.72,54.6,5.676,-5.51873,45.6,5.68
09-27-2025-Sat 12-14-26-PM,42.6,5.716,58.6,5.712,-3.77517,55.6,5.712,57.6,5.74,-3.03716,61.0,5.692,59.7,5.712,-1.96363,60.4,5.688,55.6,5.688,-3.57395,46.5,5.704,-10.0076,55.9,5.708,54.8,5.708,-7.66343,59.4,5.732,50.5,5.684,-7.42894,57.0,5.724,54.2,5.676,-5.48521,45.4,5.684
09-27-2025-Sat 12-14-29-PM,42.1,5.716,58.1,5.716,-3.84226,55.3,5.716,57.5,5.744,-3.10433,60.9,5.7,59.4,5.72,-2.06425,60.0,5.692,55.4,5.688,-3.64105,45.9,5.708,-9.97408,55.4,5.708,54.5,5.708,-7.76394,58.8,5.732,50.2,5.688,-7.19437,56.7,5.724,53.9,5.676,-5.45168,44.9,5.684
09-27-2025-Sat 12-14-31-PM,42.0,5.716,58.5,5.716,-3.87573,55.4,5.712,57.5,5.74,-3.17143,60.8,5.696,59.5,5.72,-2.09782,59.8,5.696,55.1,5.696,-3.70801,46.2,5.704,-10.0076,55.6,5.708,54.2,5.708,-7.73036,58.6,5.732,50.2,5.688,-7.26139,56.4,5.728,53.6,5.676,-5.35116,44.9,5.688
09-27-2025-Sat 12-14-33-PM,42.1,5.712,58.3,5.716,-3.87573,55.3,5.72,57.2,5.744,-3.17143,60.6,5.696,59.1,5.72,-2.13138,59.9,5.692,54.8,5.692,-3.77517,46.2,5.708,-10.041,55.4,5.712,54.1,5.708,-7.79744,58.5,5.732,49.7,5.688,-7.39536,56.3,5.728,53.5,5.684,-5.51873,44.5,5.684
09-27-2025-Sat 12-15-50-PM,45.3,5.78,61.0,5.776,-4.98237,58.4,5.78,59.9,5.808,-4.24471,62.1,5.76,61.4,5.784,-3.27208,62.0,5.76,56.6,5.756,-5.04937,,,-10.9112,,,,,-8.73517,,,,,-8.50084,,,,,-6.28965,,
09-27-2025-Sat 12-15-52-PM,42.7,5.712,58.2,5.712,-5.08298,55.1,5.712,57.3,5.74,-4.31178,59.8,5.696,59.0,5.716,-3.33918,59.5,5.692,54.2,5.688,-5.01591,47.5,5.704,-10.9447,56.2,5.712,55.3,5.708,-8.66825,59.3,5.732,50.4,5.684,-8.36685,57.0,5.724,53.6,5.68,-6.72524,45.3,5.684
09-27-2025-Sat 12-15-55-PM,42.0,5.72,57.3,5.72,-5.08298,54.2,5.72,56.7,5.744,-4.27824,59.7,5.7,58.3,5.724,-3.27208,58.7,5.696,54.0,5.696,-5.01591,46.6,5.712,-10.9112,55.4,5.716,54.2,5.712,-8.73517,58.6,5.74,49.7,5.692,-8.19934,56.2,5.732,53.2,5.688,-6.39014,44.8,5.692
09-27-2025-Sat 12-15-57-PM,41.8,5.732,56.6,5.728,-5.08298,53.7,5.728,56.0,5.756,-4.27824,59.8,5.708,57.7,5.736,-3.30563,58.4,5.704,53.4,5.704,-5.11645,45.6,5.716,-11.0117,54.6,5.72,53.6,5.72,-8.73517,57.8,5.744,49.5,5.7,-8.40027,55.7,5.736,52.8,5.692,-6.8258,44.2,5.7
09-27-2025-Sat 12-15-59-PM,41.4,5.732,56.4,5.736,-5.11645,53.6,5.732,55.7,5.76,-4.34532,59.5,5.712,57.5,5.736,-3.40621,57.9,5.712,53.4,5.708,-5.1835,45.8,5.724,-10.9447,54.4,5.728,53.6,5.728,-8.80223,57.7,5.752,49.2,5.704,-8.43383,55.2,5.744,52.3,5.7,-6.79234,44.0,5.704
09-27-2025-Sat 12-16-02-PM,41.2,5.736,56.3,5.74,-5.14997,53.4,5.736,55.4,5.76,-4.34532,59.2,5.716,57.2,5.744,-3.37259,57.8,5.712,53.3,5.712,-5.14997,45.2,5.724,-10.9782,54.1,5.728,53.0,5.728,-8.83572,56.9,5.752,49.1,5.708,-8.36685,55.0,5.744,51.9,5.704,-6.59125,43.5,5.704
09-27-2025-Sat 12-16-04-PM,40.9,5.736,56.0,5.736,-5.14997,53.4,5.74,55.5,5.764,-4.34532,58.9,5.72,56.9,5.74,-3.37259,57.5,5.716,52.8,5.712,-5.11645,45.4,5.728,-10.9782,53.6,5.728,52.6,5.728,-8.90258,56.8,5.756,48.5,5.708,-8.40027,54.5,5.748,51.7,5.7,-6.75883,43.7,5.712
09-27-2025-Sat 12-16-06-PM,41.0,5.74,56.0,5.736,-5.1835,52.9,5.74,55.3,5.764,-4.4124,59.1,5.72,57.0,5.744,-3.33918,57.6,5.72,53.0,5.716,-5.1835,45.1,5.728,-11.0452,53.4,5.732,52.3,5.732,-8.83572,56.6,5.756,48.6,5.708,-8.50084,54.5,5.748,51.4,5.704,-6.89275,43.1,5.708
09-27-2025-Sat 12-16-09-PM,41.1,5.74,56.1,5.744,-5.25057,53.0,5.74,55.3,5.764,-4.37878,59.1,5.724,56.9,5.744,-3.47332,57.3,5.72,52.7,5.712,-5.21696,44.9,5.728,-11.0785,53.2,5.732,52.2,5.736,-8.90258,56.7,5.756,48.3,5.712,-8.43383,54.4,5.748,51.2,5.708,-6.55766,43.4,5.712
09-27-2025-Sat 12-16-11-PM,41.0,5.74,55.9,5.74,-5.25057,53.0,5.74,55.4,5.764,-4.51295,58.8,5.724,56.8,5.744,-3.54034,57.2,5.72,52.7,5.712,-5.11645,45.0,5.728,-11.0117,53.1,5.732,52.0,5.736,-8.96964,56.5,5.756,48.3,5.712,-8.50084,54.1,5.752,51.1,5.704,-6.85931,42.8,5.712
09-27-2025-Sat 12-17-08-PM,43.4,5.796,58.9,5.796,-5.98803,55.8,5.796,57.8,5.824,-5.08298,60.7,5.78,59.5,5.8,-4.27824,60.1,5.772,54.6,5.772,-6.055,,,-11.5137,,,,,-9.50541,,,,,-9.07004,,,,,-7.62991,,
09-27-2025-Sat 12-17-11-PM,40.7,5.728,55.9,5.724,-6.08859,52.8,5.728,54.8,5.752,-5.04937,58.2,5.708,56.4,5.732,-4.31178,57.5,5.704,52.4,5.704,-6.055,46.2,5.712,-11.5805,54.1,5.72,53.6,5.72,-9.50541,57.9,5.744,49.1,5.7,-9.07004,55.2,5.736,52.2,5.692,-7.52939,43.9,5.696
09-27-2025-Sat 12-17-13-PM,40.5,5.736,54.9,5.736,-5.98803,52.1,5.736,54.2,5.76,-5.1835,58.2,5.72,55.9,5.74,-4.34532,56.4,5.716,51.8,5.712,-6.08859,45.5,5.724,-11.5805,53.2,5.728,52.6,5.728,-9.60581,56.9,5.752,48.5,5.704,-9.20401,54.4,5.744,51.4,5.7,-7.49595,43.1,5.704
09-27-2025-Sat 12-17-16-PM,40.2,5.736,54.6,5.736,-6.08859,51.7,5.74,53.9,5.764,-5.11645,57.6,5.72,55.3,5.744,-4.37878,56.0,5.716,51.3,5.712,-6.055,44.7,5.724,-11.5471,52.8,5.732,52.1,5.728,-9.50541,56.2,5.748,47.8,5.708,-9.17059,53.8,5.744,50.5,5.704,-7.49595,42.5,5.708
09-27-2025-Sat 12-17-18-PM,40.0,5.74,54.3,5.74,-6.08859,51.4,5.74,53.4,5.764,-5.21696,57.3,5.724,55.2,5.744,-4.37878,55.8,5.72,51.2,5.716,-6.15557,44.4,5.724,-11.614,52.4,5.732,51.6,5.732,-9.5389,55.8,5.752,47.3,5.712,-9.23743,53.6,5.748,50.1,5.704,-7.59641,42.1,5.708
09-27-2025-Sat 12-17-20-PM,39.8,5.74,54.1,5.74,-6.12211,51.1,5.74,53.5,5.768,-5.14997,57.4,5.724,55.3,5.748,-4.4124,55.8,5.72,51.1,5.716,-6.22253,44.2,5.732,-11.5137,52.1,5.732,50.9,5.736,-9.60581,55.5,5.756,47.2,5.712,-9.10361,53.1,5.748,49.8,5.708,-7.69693,42.0,5.712
09-27-2025-Sat 12-18-04-PM,40.9,5.804,55.6,5.808,-6.62477,53.1,5.804,54.8,5.832,-5.58579,58.2,5.784,56.5,5.808,-4.84824,57.3,5.78,52.3,5.78,-6.72524,0.0,2.7,-11.8817,0.1,2.592,-0.5,2.548,-10.0076,-0.1,2.392,-0.1,2.08,-9.80672,-0.1,1.996,-0.2,2.104,-8.06533,0.0,2.12
09-27-2025-Sat 12-18-06-PM,40.4,5.804,54.8,5.804,-6.65828,52.4,5.804,54.2,5.832,-5.65284,58.0,5.788,55.7,5.812,-5.01591,56.2,5.784,51.6,5.784,-6.62477,,,-11.915,,,,,-9.97408,,,,,-9.60581,,,,,-7.9649,,
09-27-2025-Sat 12-18-08-PM,39.2,5.744,53.2,5.744,-6.62477,50.5,5.744,52.7,5.768,-5.65284,56.4,5.728,54.1,5.748,-4.98237,55.0,5.724,49.9,5.724,-6.75883,45.8,5.728,-11.915,53.1,5.736,52.3,5.732,-10.041,57.1,5.752,48.3,5.712,-9.5389,54.1,5.748,50.8,5.704,-7.86439,43.2,5.708
09-27-2025-Sat 12-18-11-PM,39.4,5.752,53.1,5.752,-6.65828,50.6,5.756,52.4,5.776,-5.68636,56.3,5.736,54.4,5.752,-5.01591,54.7,5.732,49.9,5.728,-6.75883,44.6,5.74,-11.8817,52.3,5.74,51.5,5.744,-9.97408,55.9,5.764,47.4,5.72,-9.67278,53.1,5.76,50.1,5.716,-7.9984,42.4,5.72
09-27-2025-Sat 12-18-13-PM,39.0,5.752,53.2,5.752,-6.65828,50.5,5.752,52.9,5.776,-5.75342,56.1,5.736,54.2,5.756,-5.01591,54.8,5.732,49.6,5.728,-6.8258,44.1,5.736,-11.9486,51.8,5.74,50.5,5.744,-10.041,55.3,5.764,46.6,5.72,-9.47193,52.5,5.756,49.5,5.716,-8.0989,41.7,5.72
09-27-2025-Sat 12-18-16-PM,39.4,5.744,53.0,5.744,-6.69181,50.4,5.748,52.3,5.768,-5.68636,56.2,5.728,54.0,5.748,-5.11645,54.5,5.724,49.7,5.724,-6.79234,43.7,5.732,-11.915,51.5,5.74,50.1,5.736,-10.0745,54.5,5.756,46.1,5.712,-9.5389,51.7,5.752,48.6,5.708,-8.19934,41.3,5.716
09-27-2025-Sat 12-23-55-PM,43.5,5.74,56.1,5.74,-8.33334,54.2,5.74,53.9,5.768,-7.16086,56.3,5.72,54.3,5.744,-6.85931,55.6,5.716,51.3,5.716,-8.70175,47.0,5.724,-11.8482,53.6,5.732,52.8,5.728,-10.4092,56.9,5.752,48.4,5.712,-10.041,53.6,5.748,50.2,5.704,-9.23743,43.9,5.708
09-27-2025-Sat 12-23-57-PM,41.6,5.744,54.6,5.74,-8.29984,51.7,5.74,52.3,5.768,-7.2949,55.6,5.724,53.0,5.748,-6.92633,54.7,5.72,50.2,5.72,-8.70175,45.7,5.716,-11.915,52.4,5.72,51.9,5.72,-10.5432,55.8,5.748,47.2,5.7,-10.1415,52.2,5.74,48.8,5.696,-9.1371,42.7,5.7
09-27-2025-Sat 12-24-00-PM,41.3,5.736,53.9,5.736,-8.33334,51.0,5.736,51.8,5.76,-7.2949,55.3,5.716,52.2,5.74,-6.89275,53.8,5.716,49.6,5.712,-8.73517,45.4,5.724,-11.9486,52.1,5.728,51.3,5.728,-10.5432,55.5,5.748,46.5,5.704,-10.1415,51.5,5.744,48.2,5.7,-9.30449,41.9,5.704
09-27-2025-Sat 12-24-02-PM,41.1,5.736,53.2,5.74,-8.33334,50.3,5.74,51.4,5.764,-7.2949,55.0,5.724,51.8,5.744,-7.02687,53.8,5.72,49.3,5.72,-8.70175,45.1,5.728,-12.0155,51.7,5.732,51.0,5.728,-10.6101,55.0,5.752,46.6,5.708,-10.175,51.3,5.748,47.8,5.704,-9.23743,41.7,5.708
09-27-2025-Sat 12-24-04-PM,40.5,5.74,53.0,5.74,-8.33334,49.8,5.74,51.3,5.768,-7.2949,55.0,5.728,52.1,5.748,-6.99336,53.4,5.72,49.3,5.72,-8.83572,44.6,5.728,-12.049,51.3,5.732,50.9,5.728,-10.7105,55.1,5.752,46.3,5.708,-10.0745,51.3,5.744,47.4,5.704,-9.27099,41.5,5.712
09-27-2025-Sat 12-24-07-PM,40.0,5.74,52.6,5.74,-8.40027,49.4,5.744,50.9,5.764,-7.39536,54.6,5.724,51.6,5.748,-6.99336,53.1,5.72,48.9,5.72,-8.80223,44.3,5.732,-12.1159,51.0,5.732,50.7,5.736,-10.7105,54.6,5.752,45.6,5.712,-10.5097,50.8,5.748,47.8,5.708,-9.27099,41.3,5.716
09-27-2025-Sat 12-24-09-PM,39.7,5.744,52.6,5.744,-8.43383,49.1,5.744,50.6,5.768,-7.42894,54.5,5.728,51.2,5.752,-7.02687,52.8,5.724,49.1,5.724,-8.76874,43.9,5.732,-12.2163,50.7,5.736,50.2,5.732,-10.7439,54.6,5.756,45.7,5.716,-10.3758,50.6,5.752,47.4,5.712,-9.43843,41.1,5.716
09-27-2025-Sat 12-24-12-PM,39.3,5.744,51.9,5.744,-8.46734,48.9,5.744,50.5,5.772,-7.46244,54.4,5.732,50.9,5.752,-6.99336,52.8,5.724,48.5,5.724,-8.90258,43.6,5.732,-12.2831,50.6,5.74,50.0,5.74,-10.8778,54.3,5.76,45.5,5.716,-10.4427,50.5,5.752,47.0,5.712,-9.43843,40.9,5.716
09-27-2025-Sat 12-24-14-PM,39.1,5.748,51.3,5.748,-8.46734,48.3,5.748,50.1,5.772,-7.49595,54.3,5.728,50.8,5.752,-6.99336,52.6,5.728,48.6,5.724,-8.80223,43.2,5.732,-12.3835,50.3,5.74,50.2,5.74,-10.8444,53.9,5.76,45.6,5.716,-10.8109,50.6,5.752,47.0,5.716,-9.70626,40.6,5.72
09-27-2025-Sat 12-24-16-PM,39.0,5.744,51.5,5.748,-8.5677,48.1,5.748,49.6,5.768,-7.52939,53.7,5.732,50.5,5.752,-7.06032,52.2,5.728,48.2,5.724,-8.90258,42.8,5.736,-12.4839,50.2,5.74,50.0,5.74,-10.9112,53.7,5.76,45.1,5.716,-10.5097,50.1,5.756,46.8,5.716,-9.6393,40.6,5.72
09-27-2025-Sat 12-24-19-PM,38.9,5.748,50.8,5.752,-8.46734,47.9,5.752,49.2,5.772,-7.56284,53.6,5.736,50.2,5.752,-7.16086,51.8,5.732,48.2,5.728,-8.76874,42.6,5.74,-12.4169,50.0,5.74,49.6,5.74,-10.9112,53.6,5.76,44.0,5.72,-10.4427,49.7,5.756,46.4,5.716,-9.77323,40.3,5.72
09-27-2025-Sat 12-24-21-PM,38.5,5.748,50.6,5.752,-8.63476,47.8,5.752,49.3,5.776,-7.59641,53.3,5.736,50.1,5.756,-7.12741,51.6,5.732,48.3,5.732,-8.93615,42.5,5.736,-12.4504,50.1,5.74,49.3,5.74,-11.0117,53.1,5.76,44.5,5.72,-10.6435,49.8,5.752,46.3,5.716,-9.84021,40.2,5.72
09-27-2025-Sat 12-24-23-PM,38.2,5.752,50.3,5.752,-8.60126,47.7,5.756,48.8,5.776,-7.66343,52.8,5.74,50.1,5.756,-7.19437,51.5,5.732,47.8,5.732,-9.07004,42.1,5.74,-12.5841,49.8,5.744,49.2,5.744,-11.1121,53.0,5.764,44.6,5.724,-10.9447,49.6,5.756,46.2,5.716,-9.87369,39.9,5.72
