Cell 1 Timestamp,Cell 1 Timestamp,25pctCell 1 Current,25pctCell 1 Voltage,25pct Cell 1 Temp,Cell 2 Timestamp,Cell 2 Timestamp,25pctCell 2 Current,25pctCell 2 Voltage,25pct Cell 2 Temp,Cell 3 Timestamp,Cell 3 Timestamp,25pctCell 3 Current,25pctCell 3 Voltage,25pct Cell 3 Temp,Cell 4 Timestamp,Cell 4 Timestamp,25pctCell 4 Current,25pctCell 4 Voltage,25pct Cell 4 Temp,Cell 5 Timestamp,Cell 5 Timestamp,20pctCell 5 Current,20pctCell 5 Voltage,20pct Cell 5 Temp,Cell 6 Timestamp,Cell 6 Timestamp,20pctCell 6 Current,20pctCell 6 Voltage,20pct Cell 6 Temp,Cell 7 Timestamp,Cell 7 Timestamp,20pctCell 7 Current,20pctCell 7 Voltage,20pct Cell 7 Temp,Cell 8 Timestamp,Cell 8 Timestamp,20pctCell 8 Current,20pctCell 8 Voltage,20pct Cell 8 Temp,Cell 9 Timestamp,Cell 9 Timestamp,15pctCell 9 Current,15pctCell 9 Voltage,15pct Cell 9 Temp,Cell 10 Timestamp,Cell 10 Timestamp,15pctCell 10 Current,15pctCell 10 Voltage,15pct Cell 10 Temp,Cell 11 Timestamp,Cell 11 Timestamp,10pctCell 11 Current,10pctCell 11 Voltage,10pct Cell 11 Temp,Cell 12 Timestamp,Cell 12 Timestamp,10pctCell 12 Current,10pctCell 12 Voltage,10pct Cell 12 Temp,Cell 13 Timestamp,Cell 13 Timestamp,5pctCell 13 Current,5pctCell 13 Voltage,5pct Cell 13 Temp,Cell 14 Timestamp,Cell 14 Timestamp,5pctCell 14 Current,5pctCell 14 Voltage,5pct Cell 14 Temp,Cell 15 Timestamp,Cell 15 Timestamp,5pctCell 15 Current,5pctCell 15 Voltage,5pct Cell 15 Temp,Cell 16 Timestamp,Cell 16 Timestamp,5pctCell 16 Current,5pctCell 16 Voltage,5pct Cell 16 Temp
10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,0.1,5.848,-66.035,10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,0.1,5.86,-62.6512,10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,0.3,5.856,-63.713,10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,0.1,5.86,-61.0061,10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,0.1,5.856,-62.277,10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,0.3,5.86,-60.282,10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,0.0,5.856,-62.979,10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,0.3,5.86,-63.6049,10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,0.2,5.852,-69.4179,10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,0.2,5.86,-66.517,10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,-0.2,5.86,-67.4817,10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,0.0,5.856,-64.677,10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,0.0,5.848,-65.544,10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,-0.1,5.864,-63.626,10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,0.0,5.848,-65.0511,10-24-2025-Fri 18-59-07-PM,10-24-2025-Fri 18-59-07-PM,0.2,5.852,-64.328
10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,0.1,5.852,-66.117,10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,0.1,5.856,-62.7499,10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,0.1,5.856,-63.801,10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,0.0,5.86,-61.1049,10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,0.2,5.86,-62.354,10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,0.1,5.856,-60.3478,10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,0.0,5.86,-63.023,10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,0.3,5.86,-63.6378,10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,0.2,5.848,-69.4836,10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,-0.2,5.856,-66.594,10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,-0.2,5.86,-67.5474,10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,0.2,5.86,-64.754,10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,-0.4,5.848,-65.6098,10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,0.2,5.86,-63.681,10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,0.1,5.848,-65.084,10-24-2025-Fri 18-59-09-PM,10-24-2025-Fri 18-59-09-PM,0.0,5.856,-64.361
10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,0.1,5.852,-66.199,10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,0.2,5.852,-62.8815,10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,0.1,5.856,-63.877,10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,0.0,5.864,-61.1378,10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,0.0,5.856,-62.409,10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,0.3,5.856,-60.4137,10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,-0.1,5.856,-63.111,10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,0.0,5.86,-63.7364,10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,0.1,5.852,-69.5164,10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,0.1,5.856,-66.67,10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,0.1,5.856,-67.613,10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,0.1,5.856,-64.809,10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,-0.2,5.848,-65.6754,10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,0.2,5.864,-63.757,10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,-0.1,5.848,-65.1826,10-24-2025-Fri 18-59-12-PM,10-24-2025-Fri 18-59-12-PM,0.1,5.856,-64.459
10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,0.0,5.852,-66.215,10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,0.0,5.856,-62.8485,10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,0.0,5.856,-63.899,10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,0.1,5.864,-61.1707,10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,0.2,5.86,-62.464,10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,0.2,5.856,-60.4795,10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,-0.1,5.86,-63.166,10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,0.2,5.86,-63.7693,10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,0.1,5.852,-69.5819,10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,0.1,5.856,-66.703,10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,-0.2,5.86,-67.6787,10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,0.3,5.856,-64.864,10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,-0.1,5.848,-65.7411,10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,-0.1,5.864,-63.823,10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,0.0,5.848,-65.2484,10-24-2025-Fri 18-59-14-PM,10-24-2025-Fri 18-59-14-PM,0.2,5.856,-64.509
10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,0.2,5.852,-66.33,10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,0.0,5.86,-63.0129,10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,0.1,5.86,-63.987,10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,0.3,5.86,-61.2365,10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,0.1,5.86,-62.519,10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,-0.2,5.856,-60.5453,10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,0.1,5.86,-63.22,10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,0.3,5.86,-63.835,10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,0.3,5.848,-69.6476,10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,-0.1,5.86,-66.791,10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,0.2,5.856,-67.7115,10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,0.3,5.856,-64.907,10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,0.0,5.848,-65.774,10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,0.0,5.86,-63.867,10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,0.2,5.848,-65.2812,10-24-2025-Fri 18-59-16-PM,10-24-2025-Fri 18-59-16-PM,0.2,5.852,-64.558
10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,-0.1,5.856,-66.347,10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,0.4,5.856,-62.9473,10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,0.0,5.86,-64.031,10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,-0.2,5.864,-61.3352,10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,-0.1,5.86,-62.584,10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,0.2,5.856,-60.5783,10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,-0.1,5.86,-63.275,10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,0.3,5.856,-63.9008,10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,0.2,5.852,-69.7459,10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,0.0,5.856,-66.834,10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,0.0,5.86,-67.81,10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,0.0,5.852,-64.995,10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,-0.2,5.848,-65.8397,10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,-0.1,5.864,-63.922,10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,0.1,5.852,-65.3468,10-24-2025-Fri 18-59-19-PM,10-24-2025-Fri 18-59-19-PM,0.2,5.852,-64.624
10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,-0.1,5.852,-66.412,10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,0.1,5.86,-63.0459,10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,0.0,5.86,-64.097,10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,0.1,5.86,-61.4011,10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,0.1,5.86,-62.65,10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,0.1,5.856,-60.6441,10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,0.0,5.86,-63.341,10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,0.4,5.856,-63.9666,10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,0.1,5.852,-69.7788,10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,0.0,5.856,-66.889,10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,0.0,5.856,-67.8428,10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,0.1,5.856,-65.05,10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,0.0,5.848,-65.9054,10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,0.0,5.864,-63.987,10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,0.1,5.852,-65.4126,10-24-2025-Fri 18-59-21-PM,10-24-2025-Fri 18-59-21-PM,0.1,5.856,-64.69
10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,-0.1,5.852,-66.462,10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,-0.1,5.856,-63.1117,10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,-0.1,5.86,-64.162,10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,0.2,5.864,-61.4669,10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,0.0,5.864,-62.716,10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,0.0,5.856,-60.7099,10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,-0.2,5.86,-63.396,10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,0.1,5.856,-64.0323,10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,0.0,5.852,-69.8116,10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,0.2,5.86,-66.944,10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,-0.2,5.86,-67.9085,10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,0.1,5.852,-65.115,10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,-0.1,5.848,-65.971,10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,-0.1,5.86,-64.042,10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,0.1,5.852,-65.4455,10-24-2025-Fri 18-59-23-PM,10-24-2025-Fri 18-59-23-PM,0.1,5.856,-64.739
10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,0.1,5.856,-66.544,10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,0.1,5.856,-63.2103,10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,0.1,5.856,-64.228,10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,0.1,5.864,-61.5326,10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,0.0,5.86,-62.782,10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,0.1,5.86,-60.7758,10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,-0.2,5.856,-63.451,10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,0.0,5.856,-64.0652,10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,-0.1,5.852,-69.8772,10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,0.1,5.86,-67.01,10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,-0.2,5.856,-67.9413,10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,0.1,5.856,-65.17,10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,-0.1,5.848,-66.0368,10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,0.1,5.86,-64.108,10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,0.1,5.848,-65.5112,10-24-2025-Fri 18-59-26-PM,10-24-2025-Fri 18-59-26-PM,-0.1,5.852,-64.788
10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,0.3,5.848,-66.593,10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,0.2,5.856,-63.2432,10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,0.0,5.856,-64.283,10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,0.2,5.864,-61.5985,10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,0.0,5.856,-62.837,10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,0.3,5.86,-60.8416,10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,0.0,5.856,-63.516,10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,0.0,5.856,-64.1309,10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,0.2,5.852,-69.9429,10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,-0.1,5.856,-67.064,10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,-0.1,5.86,-68.0069,10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,-0.1,5.856,-65.225,10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,-0.2,5.848,-66.0696,10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,0.1,5.864,-64.163,10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,0.1,5.852,-65.5769,10-24-2025-Fri 18-59-28-PM,10-24-2025-Fri 18-59-28-PM,-0.1,5.852,-64.854
10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,-0.1,5.852,-66.642,10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,-0.1,5.856,-63.309,10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,0.1,5.856,-64.327,10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,-0.1,5.86,-61.5985,10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,0.2,5.86,-62.858,10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,0.3,5.856,-60.8416,10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,-0.1,5.86,-63.549,10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,0.4,5.856,-64.1637,10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,0.3,5.852,-69.9756,10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,-0.1,5.856,-67.119,10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,0.1,5.86,-68.0726,10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,0.1,5.856,-65.269,10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,-0.1,5.852,-66.1353,10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,0.0,5.86,-64.206,10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,-0.1,5.848,-65.6425,10-24-2025-Fri 18-59-30-PM,10-24-2025-Fri 18-59-30-PM,-0.1,5.852,-64.903
10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,0.1,5.856,-66.692,10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,-0.1,5.856,-63.3418,10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,0.2,5.856,-64.392,10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,0.1,5.86,-61.6971,10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,0.1,5.86,-62.924,10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,0.3,5.856,-60.9075,10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,0.1,5.86,-63.615,10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,-0.1,5.856,-64.2624,10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,0.0,5.848,-70.0412,10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,-0.1,5.86,-67.174,10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,-0.1,5.86,-68.1382,10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,-0.1,5.856,-65.335,10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,-0.3,5.848,-66.1682,10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,0.0,5.86,-64.25,10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,0.2,5.848,-65.6754,10-24-2025-Fri 18-59-33-PM,10-24-2025-Fri 18-59-33-PM,0.0,5.852,-64.969
10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,-0.1,5.852,-66.708,10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,0.1,5.856,-63.3418,10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,0.2,5.86,-64.403,10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,-0.2,5.86,-61.7301,10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,0.1,5.86,-62.99,10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,0.1,5.856,-60.9732,10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,0.0,5.86,-63.681,10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,0.1,5.86,-64.2953,10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,0.3,5.848,-70.0739,10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,0.1,5.856,-67.185,10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,-0.1,5.856,-68.1382,10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,-0.2,5.852,-65.378,10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,-0.1,5.848,-66.2668,10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,0.0,5.864,-64.338,10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,0.1,5.848,-65.774,10-24-2025-Fri 18-59-35-PM,10-24-2025-Fri 18-59-35-PM,0.4,5.856,-65.035
10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,0.0,5.848,-66.774,10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,0.0,5.856,-63.4076,10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,0.1,5.856,-64.491,10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,-0.3,5.86,-61.8288,10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,0.3,5.856,-63.045,10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,0.0,5.856,-61.039,10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,0.0,5.856,-63.747,10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,-0.2,5.856,-64.361,10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,-0.2,5.848,-70.1396,10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,-0.1,5.856,-67.261,10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,0.0,5.856,-68.2368,10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,-0.1,5.856,-65.444,10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,-0.2,5.848,-66.2668,10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,-0.1,5.864,-64.382,10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,0.2,5.848,-65.8397,10-24-2025-Fri 18-59-37-PM,10-24-2025-Fri 18-59-37-PM,0.2,5.852,-65.1
10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,0.0,5.848,-66.823,10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,0.0,5.86,-63.4734,10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,-0.2,5.856,-64.524,10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,0.0,5.864,-61.8288,10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,0.3,5.86,-63.078,10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,0.3,5.86,-61.072,10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,0.0,5.856,-63.779,10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,0.1,5.856,-64.3938,10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,0.1,5.848,-70.1724,10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,-0.2,5.86,-67.305,10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,0.1,5.856,-68.2695,10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,0.1,5.852,-65.477,10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,-0.1,5.848,-66.3324,10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,-0.1,5.86,-64.426,10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,-0.3,5.848,-65.8726,10-24-2025-Fri 18-59-40-PM,10-24-2025-Fri 18-59-40-PM,0.0,5.856,-65.133
