Cell 1 Timestamp,DNEpct Cell 1 Current,DNEpct Cell 1 Voltage,DNEpct Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,DNEpct Cell 2 Current,DNEpct Cell 2 Voltage,DNEpct Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,DNEpct Cell 3 Current,DNEpct Cell 3 Voltage,DNEpct Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,DNEpct Cell 4 Current,DNEpct Cell 4 Voltage,DNEpct Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,DNEpct Cell 5 Current,DNEpct Cell 5 Voltage,DNEpct Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,DNEpct Cell 6 Current,DNEpct Cell 6 Voltage,DNEpct Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,DNEpct Cell 7 Current,DNEpct Cell 7 Voltage,DNEpct Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,DNEpct Cell 8 Current,DNEpct Cell 8 Voltage,DNEpct Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,35pct Cell 9 Current,35pct Cell 9 Voltage,35pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,35pct Cell 10 Current,35pct Cell 10 Voltage,35pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,35pct Cell 11 Current,35pct Cell 11 Voltage,35pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,35pct Cell 12 Current,35pct Cell 12 Voltage,35pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,30pct Cell 13 Current,30pct Cell 13 Voltage,30pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,30pct Cell 14 Current,30pct Cell 14 Voltage,30pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,30pct Cell 15 Current,30pct Cell 15 Voltage,30pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,30pct Cell 16 Current,30pct Cell 16 Voltage,30pct Cell 16 Temp,Cell 16 Resistance
09-05-2025-Fri 20-27-15-PM,0.4,5.904,-71.139,18.45,09-05-2025-Fri 20-24-20-PM,0.0,5.908,-67.5474,inf,09-05-2025-Fri 20-25-41-PM,-0.1,5.912,-68.838,-73.9,09-05-2025-Fri 20-25-41-PM,0.2,5.908,-67.8428,36.925,09-05-2025-Fri 20-38-17-PM,0.1,5.904,-73.657,73.8,09-05-2025-Fri 20-50-00-PM,0.0,5.916,-81.1673,inf,09-05-2025-Fri 20-38-19-PM,0.2,5.904,-74.705,36.9,09-05-2025-Fri 20-45-00-PM,0.1,5.908,-80.1877,73.85,09-05-2025-Fri 20-27-15-PM,0.4,5.904,-72.893,18.45,09-05-2025-Fri 20-24-20-PM,0.0,5.908,-69.472,inf,09-05-2025-Fri 20-25-41-PM,-0.1,5.912,-70.1724,-73.9,09-05-2025-Fri 20-25-41-PM,0.2,5.908,-68.236,36.925,09-05-2025-Fri 20-38-17-PM,0.1,5.904,-73.1877,73.8,09-05-2025-Fri 20-50-00-PM,0.0,5.916,-81.787,inf,09-05-2025-Fri 20-38-19-PM,0.2,5.904,-74.9233,36.9,09-05-2025-Fri 20-45-00-PM,0.1,5.908,-79.877,73.85
09-05-2025-Fri 20-27-17-PM,0.2,5.908,-71.139,36.925,09-05-2025-Fri 20-24-22-PM,0.2,5.908,-67.4817,36.925,09-05-2025-Fri 20-25-43-PM,0.1,5.912,-68.871,73.9,09-05-2025-Fri 20-25-43-PM,0.0,5.912,-67.9085,inf,09-05-2025-Fri 20-38-19-PM,-0.1,5.904,-73.69,-73.8,09-05-2025-Fri 20-50-03-PM,0.1,5.916,-81.1999,73.95,09-05-2025-Fri 20-39-50-PM,0.2,5.908,-75.338,36.925,09-05-2025-Fri 20-46-08-PM,0.2,5.912,-80.8082,36.95,09-05-2025-Fri 20-27-17-PM,0.2,5.908,-72.893,36.925,09-05-2025-Fri 20-24-22-PM,0.2,5.908,-69.461,36.925,09-05-2025-Fri 20-25-43-PM,0.1,5.912,-70.2052,73.9,09-05-2025-Fri 20-25-43-PM,0.0,5.912,-68.269,inf,09-05-2025-Fri 20-38-19-PM,-0.1,5.904,-73.2206,-73.8,09-05-2025-Fri 20-50-03-PM,0.1,5.916,-81.831,73.95,09-05-2025-Fri 20-39-50-PM,0.2,5.908,-75.5124,36.925,09-05-2025-Fri 20-46-08-PM,0.2,5.912,-80.465,36.95
09-05-2025-Fri 20-27-20-PM,0.1,5.908,-71.155,73.85,09-05-2025-Fri 20-24-24-PM,0.0,5.912,-67.5802,inf,09-05-2025-Fri 20-27-10-PM,0.2,5.916,-69.604,36.975,09-05-2025-Fri 20-27-10-PM,0.0,5.916,-68.6634,inf,09-05-2025-Fri 20-39-50-PM,0.0,5.908,-74.378,inf,09-05-2025-Fri 20-50-05-PM,-0.1,5.92,-81.2326,-74.0,09-05-2025-Fri 20-39-52-PM,0.3,5.908,-75.37,24.6167,09-05-2025-Fri 20-46-10-PM,0.0,5.908,-80.8408,inf,09-05-2025-Fri 20-27-20-PM,0.1,5.908,-72.893,73.85,09-05-2025-Fri 20-24-24-PM,0.0,5.912,-69.516,inf,09-05-2025-Fri 20-27-10-PM,0.2,5.916,-70.861,36.975,09-05-2025-Fri 20-27-10-PM,0.0,5.916,-68.98,inf,09-05-2025-Fri 20-39-50-PM,0.0,5.908,-73.941,inf,09-05-2025-Fri 20-50-05-PM,-0.1,5.92,-81.864,-74.0,09-05-2025-Fri 20-39-52-PM,0.3,5.908,-75.5451,24.6167,09-05-2025-Fri 20-46-10-PM,0.0,5.908,-80.498,inf
09-05-2025-Fri 20-29-17-PM,0.1,5.908,-71.926,73.85,09-05-2025-Fri 20-24-27-PM,0.1,5.912,-67.6787,73.9,09-05-2025-Fri 20-27-12-PM,0.0,5.916,-69.636,inf,09-05-2025-Fri 20-27-12-PM,0.0,5.916,-68.6961,inf,09-05-2025-Fri 20-39-52-PM,0.0,5.908,-74.41,inf,09-05-2025-Fri 20-50-08-PM,0.0,5.92,-81.2653,inf,09-05-2025-Fri 20-39-55-PM,0.1,5.904,-75.37,73.8,09-05-2025-Fri 20-46-13-PM,0.2,5.908,-80.8408,36.925,09-05-2025-Fri 20-29-17-PM,0.1,5.908,-73.4826,73.85,09-05-2025-Fri 20-24-27-PM,0.1,5.912,-69.571,73.9,09-05-2025-Fri 20-27-12-PM,0.0,5.916,-70.861,inf,09-05-2025-Fri 20-27-12-PM,0.0,5.916,-68.991,inf,09-05-2025-Fri 20-39-52-PM,0.0,5.908,-73.9738,inf,09-05-2025-Fri 20-50-08-PM,0.0,5.92,-81.896,inf,09-05-2025-Fri 20-39-55-PM,0.1,5.904,-75.5451,73.8,09-05-2025-Fri 20-46-13-PM,0.2,5.908,-80.498,36.925
09-05-2025-Fri 20-29-19-PM,0.4,5.904,-71.942,18.45,09-05-2025-Fri 20-24-29-PM,0.3,5.912,-67.6459,24.6333,09-05-2025-Fri 20-27-15-PM,0.1,5.916,-69.647,73.95,09-05-2025-Fri 20-27-15-PM,0.0,5.912,-68.6634,inf,09-05-2025-Fri 20-39-55-PM,0.0,5.904,-74.399,inf,09-05-2025-Fri 20-51-03-PM,0.2,5.92,-82.016,37.0,09-05-2025-Fri 20-39-57-PM,0.0,5.908,-75.37,inf,09-05-2025-Fri 20-46-15-PM,0.1,5.908,-80.8408,73.85,09-05-2025-Fri 20-29-19-PM,0.4,5.904,-73.4826,18.45,09-05-2025-Fri 20-24-29-PM,0.3,5.912,-69.571,24.6333,09-05-2025-Fri 20-27-15-PM,0.1,5.916,-70.8937,73.95,09-05-2025-Fri 20-27-15-PM,0.0,5.912,-69.002,inf,09-05-2025-Fri 20-39-55-PM,0.0,5.904,-73.9738,inf,09-05-2025-Fri 20-51-03-PM,0.2,5.92,-82.625,37.0,09-05-2025-Fri 20-39-57-PM,0.0,5.908,-75.5451,inf,09-05-2025-Fri 20-46-15-PM,0.1,5.908,-80.514,73.85
09-05-2025-Fri 20-29-22-PM,0.1,5.908,-71.942,73.85,09-05-2025-Fri 20-25-38-PM,0.2,5.916,-68.4664,36.975,09-05-2025-Fri 20-27-17-PM,0.2,5.916,-69.669,36.975,09-05-2025-Fri 20-27-17-PM,0.1,5.912,-68.6961,73.9,09-05-2025-Fri 20-39-57-PM,-0.1,5.904,-74.41,-73.8,09-05-2025-Fri 20-51-05-PM,0.2,5.916,-82.0486,36.975,09-05-2025-Fri 20-39-59-PM,0.1,5.908,-75.392,73.85,09-05-2025-Fri 20-46-17-PM,0.1,5.908,-80.9061,73.85,09-05-2025-Fri 20-29-22-PM,0.1,5.908,-73.4826,73.85,09-05-2025-Fri 20-25-38-PM,0.2,5.916,-70.27,36.975,09-05-2025-Fri 20-27-17-PM,0.2,5.916,-70.9266,36.975,09-05-2025-Fri 20-27-17-PM,0.1,5.912,-69.035,73.9,09-05-2025-Fri 20-39-57-PM,-0.1,5.904,-74.0064,-73.8,09-05-2025-Fri 20-51-05-PM,0.2,5.916,-82.658,36.975,09-05-2025-Fri 20-39-59-PM,0.1,5.908,-75.5451,73.85,09-05-2025-Fri 20-46-17-PM,0.1,5.908,-80.547,73.85
09-05-2025-Fri 20-29-24-PM,0.2,5.908,-71.942,36.925,09-05-2025-Fri 20-25-41-PM,0.2,5.912,-68.4992,36.95,09-05-2025-Fri 20-27-20-PM,-0.1,5.912,-69.702,-73.9,09-05-2025-Fri 20-27-20-PM,0.0,5.912,-68.7617,inf,09-05-2025-Fri 20-39-59-PM,0.1,5.904,-74.443,73.8,09-05-2025-Fri 20-51-08-PM,0.1,5.92,-82.0813,74.0,09-05-2025-Fri 20-41-27-PM,-0.1,5.904,-76.516,-73.8,09-05-2025-Fri 20-47-46-PM,0.0,5.912,-81.5591,inf,09-05-2025-Fri 20-29-24-PM,0.2,5.908,-73.5153,36.925,09-05-2025-Fri 20-25-41-PM,0.2,5.912,-70.292,36.95,09-05-2025-Fri 20-27-20-PM,-0.1,5.912,-70.9266,-73.9,09-05-2025-Fri 20-27-20-PM,0.0,5.912,-69.068,inf,09-05-2025-Fri 20-39-59-PM,0.1,5.904,-74.0393,73.8,09-05-2025-Fri 20-51-08-PM,0.1,5.92,-82.69,74.0,09-05-2025-Fri 20-41-27-PM,-0.1,5.904,-76.9192,-73.8,09-05-2025-Fri 20-47-46-PM,0.0,5.912,-81.184,inf
09-05-2025-Fri 20-29-45-PM,0.2,5.908,-72.073,36.925,09-05-2025-Fri 20-25-43-PM,0.2,5.912,-68.4992,36.95,09-05-2025-Fri 20-29-17-PM,0.0,5.916,-70.511,inf,09-05-2025-Fri 20-29-17-PM,0.3,5.916,-69.5819,24.65,09-05-2025-Fri 20-41-27-PM,0.0,5.904,-75.501,inf,09-05-2025-Fri 20-52-03-PM,0.2,5.92,-82.7339,37.0,09-05-2025-Fri 20-41-30-PM,0.4,5.904,-76.559,18.45,09-05-2025-Fri 20-47-48-PM,0.0,5.908,-81.5917,inf,09-05-2025-Fri 20-29-45-PM,0.2,5.908,-73.6136,36.925,09-05-2025-Fri 20-25-43-PM,0.2,5.912,-70.303,36.95,09-05-2025-Fri 20-29-17-PM,0.0,5.916,-71.5822,inf,09-05-2025-Fri 20-29-17-PM,0.3,5.916,-69.833,24.65,09-05-2025-Fri 20-41-27-PM,0.0,5.904,-75.0541,inf,09-05-2025-Fri 20-52-03-PM,0.2,5.92,-83.332,37.0,09-05-2025-Fri 20-41-30-PM,0.4,5.904,-76.9518,18.45,09-05-2025-Fri 20-47-48-PM,0.0,5.908,-81.2,inf
09-05-2025-Fri 20-29-48-PM,-0.1,5.908,-72.057,-73.85,09-05-2025-Fri 20-27-10-PM,0.0,5.916,-69.2868,inf,09-05-2025-Fri 20-29-19-PM,0.0,5.916,-70.533,inf,09-05-2025-Fri 20-29-19-PM,0.0,5.912,-69.5819,inf,09-05-2025-Fri 20-41-30-PM,-0.1,5.904,-75.534,-73.8,09-05-2025-Fri 20-52-05-PM,0.0,5.92,-82.7666,inf,09-05-2025-Fri 20-43-36-PM,-0.1,5.904,-78.26,-73.8,09-05-2025-Fri 20-48-34-PM,0.1,5.912,-81.9508,73.9,09-05-2025-Fri 20-29-48-PM,-0.1,5.908,-73.6136,-73.85,09-05-2025-Fri 20-27-10-PM,0.0,5.916,-70.992,inf,09-05-2025-Fri 20-29-19-PM,0.0,5.916,-71.615,inf,09-05-2025-Fri 20-29-19-PM,0.0,5.912,-69.855,inf,09-05-2025-Fri 20-41-30-PM,-0.1,5.904,-75.0869,-73.8,09-05-2025-Fri 20-52-05-PM,0.0,5.92,-83.343,inf,09-05-2025-Fri 20-43-36-PM,-0.1,5.904,-78.6847,-73.8,09-05-2025-Fri 20-48-34-PM,0.1,5.912,-81.706,73.9
09-05-2025-Fri 20-29-50-PM,0.3,5.908,-72.073,24.6167,09-05-2025-Fri 20-27-12-PM,0.1,5.912,-69.3523,73.9,09-05-2025-Fri 20-29-22-PM,0.1,5.912,-70.544,73.9,09-05-2025-Fri 20-29-22-PM,0.0,5.912,-69.5819,inf,09-05-2025-Fri 20-43-36-PM,-0.1,5.904,-77.159,-73.8,09-05-2025-Fri 20-52-07-PM,0.0,5.92,-82.7992,inf,09-05-2025-Fri 20-43-39-PM,-0.1,5.908,-78.281,-73.85,09-05-2025-Fri 20-48-36-PM,0.1,5.912,-81.9835,73.9,09-05-2025-Fri 20-29-50-PM,0.3,5.908,-73.6136,24.6167,09-05-2025-Fri 20-27-12-PM,0.1,5.912,-71.024,73.9,09-05-2025-Fri 20-29-22-PM,0.1,5.912,-71.6478,73.9,09-05-2025-Fri 20-29-22-PM,0.0,5.912,-69.866,inf,09-05-2025-Fri 20-43-36-PM,-0.1,5.904,-76.7229,-73.8,09-05-2025-Fri 20-52-07-PM,0.0,5.92,-83.386,inf,09-05-2025-Fri 20-43-39-PM,-0.1,5.908,-78.7173,-73.85,09-05-2025-Fri 20-48-36-PM,0.1,5.912,-81.755,73.9
09-05-2025-Fri 20-30-35-PM,0.3,5.904,-72.286,24.6,09-05-2025-Fri 20-27-15-PM,0.2,5.916,-69.3851,36.975,09-05-2025-Fri 20-29-24-PM,0.0,5.916,-70.555,inf,09-05-2025-Fri 20-29-24-PM,0.0,5.912,-69.6476,inf,09-05-2025-Fri 20-43-39-PM,-0.1,5.904,-77.159,-73.8,09-05-2025-Fri 20-53-02-PM,0.0,5.92,-83.419,inf,09-05-2025-Fri 20-43-41-PM,-0.1,5.904,-78.325,-73.8,09-05-2025-Fri 20-48-39-PM,0.0,5.908,-82.0486,inf,09-05-2025-Fri 20-30-35-PM,0.3,5.904,-73.7446,24.6,09-05-2025-Fri 20-27-15-PM,0.2,5.916,-71.057,36.975,09-05-2025-Fri 20-29-24-PM,0.0,5.916,-71.6478,inf,09-05-2025-Fri 20-29-24-PM,0.0,5.912,-69.899,inf,09-05-2025-Fri 20-43-39-PM,-0.1,5.904,-76.7229,-73.8,09-05-2025-Fri 20-53-02-PM,0.0,5.92,-83.973,inf,09-05-2025-Fri 20-43-41-PM,-0.1,5.904,-78.75,-73.8,09-05-2025-Fri 20-48-39-PM,0.0,5.908,-81.82,inf
09-05-2025-Fri 20-30-37-PM,0.0,5.904,-72.319,inf,09-05-2025-Fri 20-27-17-PM,0.2,5.916,-69.3851,36.975,09-05-2025-Fri 20-29-45-PM,0.0,5.916,-70.675,inf,09-05-2025-Fri 20-29-45-PM,0.2,5.912,-69.7459,36.95,09-05-2025-Fri 20-43-41-PM,-0.2,5.908,-77.192,-36.925,09-05-2025-Fri 20-53-04-PM,0.0,5.92,-83.4516,inf,09-05-2025-Fri 20-43-43-PM,0.0,5.912,-78.336,inf,09-05-2025-Fri 20-48-41-PM,0.2,5.912,-82.0813,36.95,09-05-2025-Fri 20-30-37-PM,0.0,5.904,-73.7773,inf,09-05-2025-Fri 20-27-17-PM,0.2,5.916,-71.068,36.975,09-05-2025-Fri 20-29-45-PM,0.0,5.916,-71.7461,inf,09-05-2025-Fri 20-29-45-PM,0.2,5.912,-70.008,36.95,09-05-2025-Fri 20-43-41-PM,-0.2,5.908,-76.7556,-36.925,09-05-2025-Fri 20-53-04-PM,0.0,5.92,-83.984,inf,09-05-2025-Fri 20-43-43-PM,0.0,5.912,-78.75,inf,09-05-2025-Fri 20-48-41-PM,0.2,5.912,-81.853,36.95
09-05-2025-Fri 20-30-40-PM,0.1,5.908,-72.352,73.85,09-05-2025-Fri 20-27-20-PM,0.0,5.916,-69.4179,inf,09-05-2025-Fri 20-29-48-PM,0.0,5.916,-70.697,inf,09-05-2025-Fri 20-29-48-PM,0.2,5.916,-69.8116,36.975,09-05-2025-Fri 20-43-43-PM,0.2,5.908,-77.213,36.925,09-05-2025-Fri 20-53-06-PM,-0.1,5.916,-83.4842,-73.95,09-05-2025-Fri 20-43-46-PM,0.1,5.908,-78.368,73.85,09-05-2025-Fri 20-50-00-PM,0.0,5.908,-83.4842,inf,09-05-2025-Fri 20-30-40-PM,0.1,5.908,-73.7773,73.85,09-05-2025-Fri 20-27-20-PM,0.0,5.916,-71.079,inf,09-05-2025-Fri 20-29-48-PM,0.0,5.916,-71.7789,inf,09-05-2025-Fri 20-29-48-PM,0.2,5.916,-70.052,36.975,09-05-2025-Fri 20-43-43-PM,0.2,5.908,-76.7882,36.925,09-05-2025-Fri 20-53-06-PM,-0.1,5.916,-84.017,-73.95,09-05-2025-Fri 20-43-46-PM,0.1,5.908,-78.7827,73.85,09-05-2025-Fri 20-50-00-PM,0.0,5.908,-83.288,inf
09-05-2025-Fri 20-30-42-PM,0.1,5.908,-72.368,73.85,09-05-2025-Fri 20-29-17-PM,0.2,5.916,-70.3691,36.975,09-05-2025-Fri 20-29-50-PM,0.0,5.912,-70.708,inf,09-05-2025-Fri 20-29-50-PM,-0.1,5.912,-69.8116,-73.9,09-05-2025-Fri 20-43-46-PM,-0.2,5.908,-77.257,-36.925,09-05-2025-Fri 20-53-09-PM,0.1,5.916,-83.4842,73.95,09-05-2025-Fri 20-44-53-PM,0.0,5.904,-79.109,inf,09-05-2025-Fri 20-50-03-PM,0.1,5.908,-83.5168,73.85,09-05-2025-Fri 20-30-42-PM,0.1,5.908,-73.7773,73.85,09-05-2025-Fri 20-29-17-PM,0.2,5.916,-71.811,36.975,09-05-2025-Fri 20-29-50-PM,0.0,5.912,-71.7789,inf,09-05-2025-Fri 20-29-50-PM,-0.1,5.912,-70.052,-73.9,09-05-2025-Fri 20-43-46-PM,-0.2,5.908,-76.7882,-36.925,09-05-2025-Fri 20-53-09-PM,0.1,5.916,-84.038,73.95,09-05-2025-Fri 20-44-53-PM,0.0,5.904,-79.5016,inf,09-05-2025-Fri 20-50-03-PM,0.1,5.908,-83.337,73.85
09-05-2025-Fri 20-33-06-PM,0.3,5.908,-73.433,24.6167,09-05-2025-Fri 20-29-19-PM,0.3,5.916,-70.4019,24.65,09-05-2025-Fri 20-30-35-PM,0.0,5.912,-70.948,inf,09-05-2025-Fri 20-30-35-PM,0.3,5.912,-70.0412,24.6333,09-05-2025-Fri 20-44-53-PM,0.0,5.904,-77.987,inf,09-05-2025-Fri 20-53-12-PM,0.1,5.92,-83.5168,74.0,09-05-2025-Fri 20-44-55-PM,-0.1,5.904,-79.12,-73.8,09-05-2025-Fri 20-50-05-PM,0.2,5.908,-83.5495,36.925,09-05-2025-Fri 20-33-06-PM,0.3,5.908,-75.0214,24.6167,09-05-2025-Fri 20-29-19-PM,0.3,5.916,-71.833,24.65,09-05-2025-Fri 20-30-35-PM,0.0,5.912,-71.9755,inf,09-05-2025-Fri 20-30-35-PM,0.3,5.912,-70.292,24.6333,09-05-2025-Fri 20-44-53-PM,0.0,5.904,-77.5732,inf,09-05-2025-Fri 20-53-12-PM,0.1,5.92,-84.071,74.0,09-05-2025-Fri 20-44-55-PM,-0.1,5.904,-79.5016,-73.8,09-05-2025-Fri 20-50-05-PM,0.2,5.908,-83.37,36.925
09-05-2025-Fri 20-33-08-PM,0.1,5.904,-73.498,73.8,09-05-2025-Fri 20-29-22-PM,0.1,5.912,-70.4019,73.9,09-05-2025-Fri 20-30-37-PM,0.0,5.916,-70.97,inf,09-05-2025-Fri 20-30-37-PM,0.4,5.916,-70.0739,18.4875,09-05-2025-Fri 20-44-55-PM,-0.2,5.904,-78.009,-36.9,09-05-2025-Fri 20-53-14-PM,0.0,5.92,-83.5495,inf,09-05-2025-Fri 20-44-58-PM,0.0,5.904,-79.131,inf,09-05-2025-Fri 20-50-08-PM,0.1,5.908,-83.5821,73.85,09-05-2025-Fri 20-33-08-PM,0.1,5.904,-75.0869,73.8,09-05-2025-Fri 20-29-22-PM,0.1,5.912,-71.844,73.9,09-05-2025-Fri 20-30-37-PM,0.0,5.916,-71.9755,inf,09-05-2025-Fri 20-30-37-PM,0.4,5.916,-70.314,18.4875,09-05-2025-Fri 20-44-55-PM,-0.2,5.904,-77.5732,-36.9,09-05-2025-Fri 20-53-14-PM,0.0,5.92,-84.093,inf,09-05-2025-Fri 20-44-58-PM,0.0,5.904,-79.5016,inf,09-05-2025-Fri 20-50-08-PM,0.1,5.908,-83.403,73.85
09-05-2025-Fri 20-33-53-PM,0.0,5.908,-74.17,inf,09-05-2025-Fri 20-29-24-PM,0.0,5.912,-70.3691,inf,09-05-2025-Fri 20-30-40-PM,0.0,5.916,-71.014,inf,09-05-2025-Fri 20-30-40-PM,-0.1,5.912,-70.1068,-73.9,09-05-2025-Fri 20-44-58-PM,0.1,5.904,-78.02,73.8,09-05-2025-Fri 20-54-45-PM,-0.1,5.92,-84.3974,-74.0,09-05-2025-Fri 20-45-00-PM,0.1,5.904,-79.186,73.8,09-05-2025-Fri 20-51-03-PM,-0.1,5.912,-84.3647,-73.9,09-05-2025-Fri 20-33-53-PM,0.0,5.908,-75.9051,inf,09-05-2025-Fri 20-29-24-PM,0.0,5.912,-71.844,inf,09-05-2025-Fri 20-30-40-PM,0.0,5.916,-72.0083,inf,09-05-2025-Fri 20-30-40-PM,-0.1,5.912,-70.336,-73.9,09-05-2025-Fri 20-44-58-PM,0.1,5.904,-77.6059,73.8,09-05-2025-Fri 20-54-45-PM,-0.1,5.92,-84.875,-74.0,09-05-2025-Fri 20-45-00-PM,0.1,5.904,-79.5669,73.8,09-05-2025-Fri 20-51-03-PM,-0.1,5.912,-84.153,-73.9
09-05-2025-Fri 20-33-56-PM,0.1,5.904,-74.219,73.8,09-05-2025-Fri 20-29-45-PM,0.0,5.912,-70.5331,inf,09-05-2025-Fri 20-30-42-PM,-0.2,5.916,-71.014,-36.975,09-05-2025-Fri 20-30-42-PM,-0.1,5.912,-70.1068,-73.9,09-05-2025-Fri 20-45-00-PM,-0.1,5.904,-78.074,-73.8,09-05-2025-Fri 20-54-47-PM,0.0,5.916,-84.4299,inf,09-05-2025-Fri 20-46-08-PM,0.1,5.904,-79.806,73.8,09-05-2025-Fri 20-51-05-PM,0.0,5.912,-84.3974,inf,09-05-2025-Fri 20-33-56-PM,0.1,5.904,-75.9051,73.8,09-05-2025-Fri 20-29-45-PM,0.0,5.912,-71.964,inf,09-05-2025-Fri 20-30-42-PM,-0.2,5.916,-71.9755,-36.975,09-05-2025-Fri 20-30-42-PM,-0.1,5.912,-70.325,-73.9,09-05-2025-Fri 20-45-00-PM,-0.1,5.904,-77.6386,-73.8,09-05-2025-Fri 20-54-47-PM,0.0,5.916,-84.897,inf,09-05-2025-Fri 20-46-08-PM,0.1,5.904,-80.1223,73.8,09-05-2025-Fri 20-51-05-PM,0.0,5.912,-84.185,inf
09-05-2025-Fri 20-33-58-PM,0.1,5.904,-74.219,73.8,09-05-2025-Fri 20-29-48-PM,0.0,5.916,-70.5003,inf,09-05-2025-Fri 20-33-06-PM,0.0,5.916,-72.096,inf,09-05-2025-Fri 20-33-06-PM,0.1,5.912,-71.2544,73.9,09-05-2025-Fri 20-46-08-PM,0.0,5.908,-78.728,inf,09-05-2025-Fri 20-54-49-PM,-0.1,5.924,-84.4625,-74.05,09-05-2025-Fri 20-46-10-PM,0.0,5.904,-79.839,inf,09-05-2025-Fri 20-51-08-PM,0.4,5.912,-84.4299,18.475,09-05-2025-Fri 20-33-58-PM,0.1,5.904,-75.9704,73.8,09-05-2025-Fri 20-29-48-PM,0.0,5.916,-71.964,inf,09-05-2025-Fri 20-33-06-PM,0.0,5.916,-73.1877,inf,09-05-2025-Fri 20-33-06-PM,0.1,5.912,-71.484,73.9,09-05-2025-Fri 20-46-08-PM,0.0,5.908,-78.3252,inf,09-05-2025-Fri 20-54-49-PM,-0.1,5.924,-84.93,-74.05,09-05-2025-Fri 20-46-10-PM,0.0,5.904,-80.155,inf,09-05-2025-Fri 20-51-08-PM,0.4,5.912,-84.202,18.475
09-05-2025-Fri 20-34-00-PM,0.3,5.904,-74.268,24.6,09-05-2025-Fri 20-29-50-PM,0.3,5.916,-70.5331,24.65,09-05-2025-Fri 20-33-08-PM,-0.1,5.916,-72.139,-73.95,09-05-2025-Fri 20-33-08-PM,-0.1,5.916,-71.2544,-73.95,09-05-2025-Fri 20-46-10-PM,-0.3,5.904,-78.75,-24.6,09-05-2025-Fri 20-54-52-PM,-0.2,5.916,-84.4625,-36.975,09-05-2025-Fri 20-46-13-PM,0.2,5.904,-79.839,36.9,09-05-2025-Fri 20-52-03-PM,0.2,5.912,-85.0493,36.95,09-05-2025-Fri 20-34-00-PM,0.3,5.904,-76.0032,24.6,09-05-2025-Fri 20-29-50-PM,0.3,5.916,-71.975,24.65,09-05-2025-Fri 20-33-08-PM,-0.1,5.916,-73.2533,-73.95,09-05-2025-Fri 20-33-08-PM,-0.1,5.916,-71.505,-73.95,09-05-2025-Fri 20-46-10-PM,-0.3,5.904,-78.3578,-24.6,09-05-2025-Fri 20-54-52-PM,-0.2,5.916,-84.941,-36.975,09-05-2025-Fri 20-46-13-PM,0.2,5.904,-80.155,36.9,09-05-2025-Fri 20-52-03-PM,0.2,5.912,-84.805,36.95
09-05-2025-Fri 20-34-03-PM,0.0,5.908,-74.317,inf,09-05-2025-Fri 20-30-35-PM,0.1,5.912,-70.8282,73.9,09-05-2025-Fri 20-33-53-PM,-0.1,5.916,-72.74,-73.95,09-05-2025-Fri 20-33-53-PM,0.0,5.908,-71.8771,inf,09-05-2025-Fri 20-46-13-PM,-0.2,5.904,-78.772,-36.9,09-05-2025-Fri 20-54-54-PM,-0.1,5.92,-84.4625,-74.0,09-05-2025-Fri 20-46-15-PM,0.2,5.908,-79.85,36.925,09-05-2025-Fri 20-52-05-PM,-0.2,5.912,-85.0819,-36.95,09-05-2025-Fri 20-34-03-PM,0.0,5.908,-76.0359,inf,09-05-2025-Fri 20-30-35-PM,0.1,5.912,-72.183,73.9,09-05-2025-Fri 20-33-53-PM,-0.1,5.916,-73.9084,-73.95,09-05-2025-Fri 20-33-53-PM,0.0,5.908,-72.128,inf,09-05-2025-Fri 20-46-13-PM,-0.2,5.904,-78.3905,-36.9,09-05-2025-Fri 20-54-54-PM,-0.1,5.92,-84.962,-74.0,09-05-2025-Fri 20-46-15-PM,0.2,5.908,-80.1877,36.925,09-05-2025-Fri 20-52-05-PM,-0.2,5.912,-84.837,-36.95
