Cell 1 Timestamp,DNEpct Cell 1 Current,DNEpct Cell 1 Voltage,DNEpct Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,DNEpct Cell 2 Current,DNEpct Cell 2 Voltage,DNEpct Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,DNEpct Cell 3 Current,DNEpct Cell 3 Voltage,DNEpct Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,DNEpct Cell 4 Current,DNEpct Cell 4 Voltage,DNEpct Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,DNEpct Cell 5 Current,DNEpct Cell 5 Voltage,DNEpct Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,DNEpct Cell 6 Current,DNEpct Cell 6 Voltage,DNEpct Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,DNEpct Cell 7 Current,DNEpct Cell 7 Voltage,DNEpct Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,DNEpct Cell 8 Current,DNEpct Cell 8 Voltage,DNEpct Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,15pct Cell 9 Current,15pct Cell 9 Voltage,15pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,15pct Cell 10 Current,15pct Cell 10 Voltage,15pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,15pct Cell 11 Current,15pct Cell 11 Voltage,15pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,15pct Cell 12 Current,15pct Cell 12 Voltage,15pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,10pct Cell 13 Current,10pct Cell 13 Voltage,10pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,10pct Cell 14 Current,10pct Cell 14 Voltage,10pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,10pct Cell 15 Current,10pct Cell 15 Voltage,10pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,10pct Cell 16 Current,10pct Cell 16 Voltage,10pct Cell 16 Temp,Cell 16 Resistance
09-12-2025-Fri 12-39-36-PM,0.1,5.948,-65.016,74.35,09-12-2025-Fri 12-36-07-PM,0.2,5.948,-57.2187,37.175,09-12-2025-Fri 12-33-23-PM,-0.1,5.976,-55.108,-74.7,09-12-2025-Fri 12-35-52-PM,0.3,5.956,-55.4714,24.8167,09-12-2025-Fri 12-17-52-PM,0.1,5.94,-47.115,74.25,09-12-2025-Fri 12-30-53-PM,0.1,5.96,-51.412,74.5,09-12-2025-Fri 12-23-08-PM,0.3,5.952,-49.275,24.8,09-12-2025-Fri 12-23-39-PM,0.3,5.952,-49.7932,24.8,09-12-2025-Fri 12-39-36-PM,0.1,5.948,-68.3351,74.35,09-12-2025-Fri 12-36-07-PM,0.2,5.948,-59.535,37.175,09-12-2025-Fri 12-33-23-PM,-0.1,5.976,-56.8891,-74.7,09-12-2025-Fri 12-35-52-PM,0.3,5.956,-57.449,24.8167,09-12-2025-Fri 12-17-52-PM,0.1,5.94,-48.6694,74.25,09-12-2025-Fri 12-30-53-PM,0.1,5.96,-52.612,74.5,09-12-2025-Fri 12-23-08-PM,0.3,5.952,-49.8923,24.8,09-12-2025-Fri 12-23-39-PM,0.3,5.952,-49.925,24.8
09-12-2025-Fri 12-39-39-PM,0.2,5.948,-65.049,37.175,09-12-2025-Fri 12-36-09-PM,-0.1,5.952,-57.3175,-74.4,09-12-2025-Fri 12-33-25-PM,0.2,5.976,-55.141,37.35,09-12-2025-Fri 12-35-55-PM,-0.1,5.952,-55.5044,-74.4,09-12-2025-Fri 12-17-55-PM,0.3,5.944,-47.115,24.7667,09-12-2025-Fri 12-30-56-PM,0.4,5.964,-51.445,18.6375,09-12-2025-Fri 12-23-10-PM,0.4,5.952,-49.286,18.6,09-12-2025-Fri 12-24-31-PM,0.2,5.952,-50.1567,37.2,09-12-2025-Fri 12-39-39-PM,0.2,5.948,-68.3351,37.175,09-12-2025-Fri 12-36-09-PM,-0.1,5.952,-59.568,-74.4,09-12-2025-Fri 12-33-25-PM,0.2,5.976,-56.9219,37.35,09-12-2025-Fri 12-35-55-PM,-0.1,5.952,-57.471,-74.4,09-12-2025-Fri 12-17-55-PM,0.3,5.944,-48.7025,24.7667,09-12-2025-Fri 12-30-56-PM,0.4,5.964,-52.667,18.6375,09-12-2025-Fri 12-23-10-PM,0.4,5.952,-49.8593,18.6,09-12-2025-Fri 12-24-31-PM,0.2,5.952,-50.289,37.2
09-12-2025-Fri 12-39-41-PM,0.3,5.948,-65.066,24.7833,09-12-2025-Fri 12-37-07-PM,0.3,5.956,-58.339,24.8167,09-12-2025-Fri 12-33-27-PM,0.2,5.98,-55.163,37.375,09-12-2025-Fri 12-35-57-PM,0.1,5.948,-55.4714,74.35,09-12-2025-Fri 12-17-57-PM,0.3,5.944,-47.148,24.7667,09-12-2025-Fri 12-30-58-PM,0.0,5.96,-51.5111,inf,09-12-2025-Fri 12-23-13-PM,0.3,5.952,-49.297,24.8,09-12-2025-Fri 12-24-33-PM,0.4,5.952,-50.1237,18.6,09-12-2025-Fri 12-39-41-PM,0.3,5.948,-68.3351,24.7833,09-12-2025-Fri 12-37-07-PM,0.3,5.956,-61.169,24.8167,09-12-2025-Fri 12-33-27-PM,0.2,5.98,-56.955,37.375,09-12-2025-Fri 12-35-57-PM,0.1,5.948,-57.504,74.35,09-12-2025-Fri 12-17-57-PM,0.3,5.944,-48.7025,24.7667,09-12-2025-Fri 12-30-58-PM,0.0,5.96,-52.711,inf,09-12-2025-Fri 12-23-13-PM,0.3,5.952,-49.8593,24.8,09-12-2025-Fri 12-24-33-PM,0.4,5.952,-50.289,18.6
09-12-2025-Fri 12-39-43-PM,0.1,5.948,-65.098,74.35,09-12-2025-Fri 12-37-14-PM,0.1,5.952,-58.5037,74.4,09-12-2025-Fri 12-33-30-PM,0.1,5.976,-55.185,74.7,09-12-2025-Fri 12-35-59-PM,0.1,5.948,-55.5044,74.35,09-12-2025-Fri 12-19-24-PM,0.0,5.952,-47.655,inf,09-12-2025-Fri 12-31-00-PM,0.4,5.96,-51.5441,18.625,09-12-2025-Fri 12-23-15-PM,0.3,5.952,-49.286,24.8,09-12-2025-Fri 12-24-35-PM,0.2,5.956,-50.1567,37.225,09-12-2025-Fri 12-39-43-PM,0.1,5.948,-68.3351,74.35,09-12-2025-Fri 12-37-14-PM,0.1,5.952,-61.487,74.4,09-12-2025-Fri 12-33-30-PM,0.1,5.976,-56.9879,74.7,09-12-2025-Fri 12-35-59-PM,0.1,5.948,-57.526,74.35,09-12-2025-Fri 12-19-24-PM,0.0,5.952,-49.1984,inf,09-12-2025-Fri 12-31-00-PM,0.4,5.96,-52.766,18.625,09-12-2025-Fri 12-23-15-PM,0.3,5.952,-49.8593,24.8,09-12-2025-Fri 12-24-35-PM,0.2,5.956,-50.322,37.225
09-12-2025-Fri 12-39-46-PM,0.1,5.948,-65.066,74.35,09-12-2025-Fri 12-37-17-PM,-0.1,5.952,-58.5696,-74.4,09-12-2025-Fri 12-33-32-PM,0.2,5.976,-55.273,37.35,09-12-2025-Fri 12-36-02-PM,0.1,5.948,-55.5374,74.35,09-12-2025-Fri 12-19-26-PM,0.1,5.952,-47.699,74.4,09-12-2025-Fri 12-31-03-PM,0.3,5.96,-51.5771,24.8333,09-12-2025-Fri 12-23-17-PM,0.2,5.952,-49.297,37.2,09-12-2025-Fri 12-24-38-PM,0.3,5.948,-50.1567,24.7833,09-12-2025-Fri 12-39-46-PM,0.1,5.948,-68.3351,74.35,09-12-2025-Fri 12-37-17-PM,-0.1,5.952,-61.586,-74.4,09-12-2025-Fri 12-33-32-PM,0.2,5.976,-57.0539,37.35,09-12-2025-Fri 12-36-02-PM,0.1,5.948,-57.57,74.35,09-12-2025-Fri 12-19-26-PM,0.1,5.952,-49.1984,74.4,09-12-2025-Fri 12-31-03-PM,0.3,5.96,-52.799,24.8333,09-12-2025-Fri 12-23-17-PM,0.2,5.952,-49.8923,37.2,09-12-2025-Fri 12-24-38-PM,0.3,5.948,-50.322,24.7833
09-12-2025-Fri 12-39-48-PM,0.0,5.948,-65.082,inf,09-12-2025-Fri 12-37-19-PM,0.0,5.956,-58.6355,inf,09-12-2025-Fri 12-33-35-PM,0.1,5.98,-55.295,74.75,09-12-2025-Fri 12-36-04-PM,0.3,5.948,-55.6362,24.7833,09-12-2025-Fri 12-19-28-PM,0.2,5.956,-47.721,37.225,09-12-2025-Fri 12-31-05-PM,0.3,5.96,-51.6102,24.8333,09-12-2025-Fri 12-23-20-PM,0.2,5.948,-49.33,37.175,09-12-2025-Fri 12-24-40-PM,0.2,5.952,-50.1898,37.2,09-12-2025-Fri 12-39-48-PM,0.0,5.948,-68.3351,inf,09-12-2025-Fri 12-37-19-PM,0.0,5.956,-61.674,inf,09-12-2025-Fri 12-33-35-PM,0.1,5.98,-57.0868,74.75,09-12-2025-Fri 12-36-04-PM,0.3,5.948,-57.603,24.7833,09-12-2025-Fri 12-19-28-PM,0.2,5.956,-49.2314,37.225,09-12-2025-Fri 12-31-05-PM,0.3,5.96,-52.854,24.8333,09-12-2025-Fri 12-23-20-PM,0.2,5.948,-49.9254,37.175,09-12-2025-Fri 12-24-40-PM,0.2,5.952,-50.338,37.2
09-12-2025-Fri 12-39-51-PM,0.3,5.948,-65.115,24.7833,09-12-2025-Fri 12-37-21-PM,-0.1,5.952,-58.7342,-74.4,09-12-2025-Fri 12-33-37-PM,0.2,5.976,-55.295,37.35,09-12-2025-Fri 12-36-07-PM,0.2,5.952,-55.6362,37.2,09-12-2025-Fri 12-19-31-PM,0.1,5.956,-47.688,74.45,09-12-2025-Fri 12-31-07-PM,0.2,5.964,-51.6431,37.275,09-12-2025-Fri 12-23-22-PM,0.0,5.952,-49.33,inf,09-12-2025-Fri 12-24-42-PM,0.2,5.952,-50.2228,37.2,09-12-2025-Fri 12-39-51-PM,0.3,5.948,-68.3023,24.7833,09-12-2025-Fri 12-37-21-PM,-0.1,5.952,-61.762,-74.4,09-12-2025-Fri 12-33-37-PM,0.2,5.976,-57.1198,37.35,09-12-2025-Fri 12-36-07-PM,0.2,5.952,-57.625,37.2,09-12-2025-Fri 12-19-31-PM,0.1,5.956,-49.1984,74.45,09-12-2025-Fri 12-31-07-PM,0.2,5.964,-52.898,37.275,09-12-2025-Fri 12-23-22-PM,0.0,5.952,-49.9254,inf,09-12-2025-Fri 12-24-42-PM,0.2,5.952,-50.372,37.2
09-12-2025-Fri 12-39-58-PM,0.4,5.944,-65.082,18.575,09-12-2025-Fri 12-37-40-PM,0.1,5.952,-59.2283,74.4,09-12-2025-Fri 12-33-39-PM,0.0,5.98,-55.372,inf,09-12-2025-Fri 12-36-09-PM,0.1,5.948,-55.6692,74.35,09-12-2025-Fri 12-19-33-PM,0.1,5.952,-47.699,74.4,09-12-2025-Fri 12-31-10-PM,0.1,5.964,-51.6762,74.55,09-12-2025-Fri 12-23-24-PM,0.3,5.952,-49.364,24.8,09-12-2025-Fri 12-24-45-PM,0.1,5.952,-50.1898,74.4,09-12-2025-Fri 12-39-58-PM,0.4,5.944,-68.2039,18.575,09-12-2025-Fri 12-37-40-PM,0.1,5.952,-62.452,74.4,09-12-2025-Fri 12-33-39-PM,0.0,5.98,-57.1858,inf,09-12-2025-Fri 12-36-09-PM,0.1,5.948,-57.658,74.35,09-12-2025-Fri 12-19-33-PM,0.1,5.952,-49.2314,74.4,09-12-2025-Fri 12-31-10-PM,0.1,5.964,-52.931,74.55,09-12-2025-Fri 12-23-24-PM,0.3,5.952,-49.9585,24.8,09-12-2025-Fri 12-24-45-PM,0.1,5.952,-50.355,74.4
09-12-2025-Fri 12-40-00-PM,0.3,5.952,-65.049,24.8,09-12-2025-Fri 12-37-43-PM,0.3,5.956,-59.2942,24.8167,09-12-2025-Fri 12-33-42-PM,0.1,5.984,-55.405,74.8,09-12-2025-Fri 12-37-07-PM,0.0,5.948,-56.6913,inf,09-12-2025-Fri 12-19-35-PM,-0.1,5.956,-47.743,-74.45,09-12-2025-Fri 12-31-50-PM,0.3,5.96,-52.2706,24.8333,09-12-2025-Fri 12-23-27-PM,0.4,5.952,-49.364,18.6,09-12-2025-Fri 12-24-47-PM,0.3,5.952,-50.2228,24.8,09-12-2025-Fri 12-40-00-PM,0.3,5.952,-68.1382,24.8,09-12-2025-Fri 12-37-43-PM,0.3,5.956,-62.529,24.8167,09-12-2025-Fri 12-33-42-PM,0.1,5.984,-57.2187,74.8,09-12-2025-Fri 12-37-07-PM,0.0,5.948,-58.811,inf,09-12-2025-Fri 12-19-35-PM,-0.1,5.956,-49.2644,-74.45,09-12-2025-Fri 12-31-50-PM,0.3,5.96,-53.613,24.8333,09-12-2025-Fri 12-23-27-PM,0.4,5.952,-49.9585,18.6,09-12-2025-Fri 12-24-47-PM,0.3,5.952,-50.372,24.8
09-12-2025-Fri 12-40-03-PM,0.1,5.948,-65.049,74.35,09-12-2025-Fri 12-37-45-PM,0.3,5.956,-59.4589,24.8167,09-12-2025-Fri 12-33-44-PM,-0.1,5.984,-55.361,-74.8,09-12-2025-Fri 12-37-14-PM,0.1,5.952,-56.8232,74.4,09-12-2025-Fri 12-19-38-PM,0.1,5.956,-47.754,74.45,09-12-2025-Fri 12-31-53-PM,0.3,5.956,-52.3035,24.8167,09-12-2025-Fri 12-23-29-PM,0.1,5.952,-49.386,74.4,09-12-2025-Fri 12-24-49-PM,0.2,5.952,-50.2228,37.2,09-12-2025-Fri 12-40-03-PM,0.1,5.948,-68.0726,74.35,09-12-2025-Fri 12-37-45-PM,0.3,5.956,-62.639,24.8167,09-12-2025-Fri 12-33-44-PM,-0.1,5.984,-57.2515,-74.8,09-12-2025-Fri 12-37-14-PM,0.1,5.952,-59.019,74.4,09-12-2025-Fri 12-19-38-PM,0.1,5.956,-49.2644,74.45,09-12-2025-Fri 12-31-53-PM,0.3,5.956,-53.657,24.8167,09-12-2025-Fri 12-23-29-PM,0.1,5.952,-50.0245,74.4,09-12-2025-Fri 12-24-49-PM,0.2,5.952,-50.388,37.2
09-12-2025-Fri 12-40-05-PM,0.2,5.952,-64.984,37.2,09-12-2025-Fri 12-37-47-PM,0.1,5.952,-59.5906,74.4,09-12-2025-Fri 12-33-46-PM,0.0,5.984,-55.471,inf,09-12-2025-Fri 12-37-17-PM,0.1,5.948,-56.955,74.35,09-12-2025-Fri 12-19-40-PM,0.2,5.956,-47.776,37.225,09-12-2025-Fri 12-31-55-PM,0.1,5.96,-52.3696,74.5,09-12-2025-Fri 12-23-32-PM,0.4,5.952,-49.408,18.6,09-12-2025-Fri 12-24-52-PM,0.4,5.956,-50.2558,18.6125,09-12-2025-Fri 12-40-05-PM,0.2,5.952,-68.0398,37.2,09-12-2025-Fri 12-37-47-PM,0.1,5.952,-62.737,74.4,09-12-2025-Fri 12-33-46-PM,0.0,5.984,-57.3175,inf,09-12-2025-Fri 12-37-17-PM,0.1,5.948,-59.107,74.35,09-12-2025-Fri 12-19-40-PM,0.2,5.956,-49.2644,37.225,09-12-2025-Fri 12-31-55-PM,0.1,5.96,-53.723,74.5,09-12-2025-Fri 12-23-32-PM,0.4,5.952,-50.0245,18.6,09-12-2025-Fri 12-24-52-PM,0.4,5.956,-50.404,18.6125
09-12-2025-Fri 12-40-08-PM,0.0,5.948,-65.033,inf,09-12-2025-Fri 12-37-50-PM,0.2,5.952,-59.5576,37.2,09-12-2025-Fri 12-33-49-PM,0.0,5.984,-55.471,inf,09-12-2025-Fri 12-37-19-PM,0.0,5.956,-56.9879,inf,09-12-2025-Fri 12-19-43-PM,0.1,5.956,-47.765,74.45,09-12-2025-Fri 12-31-57-PM,0.1,5.956,-52.4027,74.45,09-12-2025-Fri 12-23-36-PM,0.1,5.956,-49.419,74.45,09-12-2025-Fri 12-24-54-PM,0.2,5.952,-50.2558,37.2,09-12-2025-Fri 12-40-08-PM,0.0,5.948,-68.0069,inf,09-12-2025-Fri 12-37-50-PM,0.2,5.952,-62.77,37.2,09-12-2025-Fri 12-33-49-PM,0.0,5.984,-57.3505,inf,09-12-2025-Fri 12-37-19-PM,0.0,5.956,-59.162,inf,09-12-2025-Fri 12-19-43-PM,0.1,5.956,-49.2644,74.45,09-12-2025-Fri 12-31-57-PM,0.1,5.956,-53.734,74.45,09-12-2025-Fri 12-23-36-PM,0.1,5.956,-50.0245,74.45,09-12-2025-Fri 12-24-54-PM,0.2,5.952,-50.404,37.2
09-12-2025-Fri 12-40-10-PM,0.1,5.956,-65.017,74.45,09-12-2025-Fri 12-37-52-PM,0.2,5.956,-59.4918,37.225,09-12-2025-Fri 12-35-48-PM,0.0,5.992,-57.141,inf,09-12-2025-Fri 12-37-21-PM,0.2,5.952,-57.0868,37.2,09-12-2025-Fri 12-21-14-PM,0.1,5.96,-48.261,74.5,09-12-2025-Fri 12-32-00-PM,0.1,5.96,-52.4357,74.5,09-12-2025-Fri 12-23-39-PM,0.0,5.948,-49.463,inf,09-12-2025-Fri 12-24-56-PM,0.2,5.952,-50.2889,37.2,09-12-2025-Fri 12-40-10-PM,0.1,5.956,-67.9742,74.45,09-12-2025-Fri 12-37-52-PM,0.2,5.956,-62.814,37.225,09-12-2025-Fri 12-35-48-PM,0.0,5.992,-59.0966,inf,09-12-2025-Fri 12-37-21-PM,0.2,5.952,-59.239,37.2,09-12-2025-Fri 12-21-14-PM,0.1,5.96,-49.6941,74.5,09-12-2025-Fri 12-32-00-PM,0.1,5.96,-53.778,74.5,09-12-2025-Fri 12-23-39-PM,0.0,5.948,-50.0576,inf,09-12-2025-Fri 12-24-56-PM,0.2,5.952,-50.438,37.2
09-12-2025-Fri 12-40-12-PM,0.3,5.948,-64.918,24.7833,09-12-2025-Fri 12-37-55-PM,0.0,5.956,-59.5906,inf,09-12-2025-Fri 12-35-50-PM,-0.1,5.98,-57.185,-74.75,09-12-2025-Fri 12-37-40-PM,0.1,5.952,-57.5153,74.4,09-12-2025-Fri 12-21-16-PM,0.1,5.956,-48.25,74.45,09-12-2025-Fri 12-32-02-PM,0.1,5.964,-52.4686,74.55,09-12-2025-Fri 12-24-31-PM,0.2,5.948,-49.815,37.175,09-12-2025-Fri 12-24-59-PM,0.1,5.952,-50.3218,74.4,09-12-2025-Fri 12-40-12-PM,0.3,5.948,-67.8757,24.7833,09-12-2025-Fri 12-37-55-PM,0.0,5.956,-62.913,inf,09-12-2025-Fri 12-35-50-PM,-0.1,5.98,-59.0966,-74.75,09-12-2025-Fri 12-37-40-PM,0.1,5.952,-59.766,74.4,09-12-2025-Fri 12-21-16-PM,0.1,5.956,-49.6941,74.45,09-12-2025-Fri 12-32-02-PM,0.1,5.964,-53.811,74.55,09-12-2025-Fri 12-24-31-PM,0.2,5.948,-50.421,37.175,09-12-2025-Fri 12-24-59-PM,0.1,5.952,-50.454,74.4
09-12-2025-Fri 12-40-15-PM,0.4,5.952,-64.951,18.6,09-12-2025-Fri 12-37-57-PM,0.0,5.956,-59.7552,inf,09-12-2025-Fri 12-35-52-PM,0.1,5.956,-57.229,74.45,09-12-2025-Fri 12-37-43-PM,0.2,5.952,-57.5153,37.2,09-12-2025-Fri 12-21-21-PM,-0.2,5.956,-48.261,-37.225,09-12-2025-Fri 12-32-04-PM,0.1,5.968,-52.5017,74.6,09-12-2025-Fri 12-24-33-PM,0.0,5.948,-49.826,inf,09-12-2025-Fri 12-25-01-PM,0.2,5.952,-50.3218,37.2,09-12-2025-Fri 12-40-15-PM,0.4,5.952,-67.8428,18.6,09-12-2025-Fri 12-37-57-PM,0.0,5.956,-63.022,inf,09-12-2025-Fri 12-35-52-PM,0.1,5.956,-59.1296,74.45,09-12-2025-Fri 12-37-43-PM,0.2,5.952,-59.82,37.2,09-12-2025-Fri 12-21-21-PM,-0.2,5.956,-49.6941,-37.225,09-12-2025-Fri 12-32-04-PM,0.1,5.968,-53.844,74.6,09-12-2025-Fri 12-24-33-PM,0.0,5.948,-50.4541,inf,09-12-2025-Fri 12-25-01-PM,0.2,5.952,-50.47,37.2
09-12-2025-Fri 12-40-17-PM,0.4,5.952,-64.885,18.6,09-12-2025-Fri 12-37-59-PM,0.0,5.956,-59.8211,inf,09-12-2025-Fri 12-35-55-PM,0.1,5.948,-57.251,74.35,09-12-2025-Fri 12-37-45-PM,0.2,5.952,-57.6471,37.2,09-12-2025-Fri 12-21-26-PM,0.3,5.956,-48.294,24.8167,09-12-2025-Fri 12-33-02-PM,0.2,5.976,-53.2938,37.35,09-12-2025-Fri 12-24-35-PM,0.2,5.948,-49.848,37.175,09-12-2025-Fri 12-25-03-PM,0.3,5.956,-50.3218,24.8167,09-12-2025-Fri 12-40-17-PM,0.4,5.952,-67.7771,18.6,09-12-2025-Fri 12-37-59-PM,0.0,5.956,-63.099,inf,09-12-2025-Fri 12-35-55-PM,0.1,5.948,-59.1625,74.35,09-12-2025-Fri 12-37-45-PM,0.2,5.952,-59.919,37.2,09-12-2025-Fri 12-21-26-PM,0.3,5.956,-49.7271,24.8167,09-12-2025-Fri 12-33-02-PM,0.2,5.976,-54.713,37.35,09-12-2025-Fri 12-24-35-PM,0.2,5.948,-50.4871,37.175,09-12-2025-Fri 12-25-03-PM,0.3,5.956,-50.47,24.8167
09-12-2025-Fri 12-40-19-PM,-0.1,5.952,-64.869,-74.4,09-12-2025-Fri 12-38-02-PM,0.2,5.952,-59.8211,37.2,09-12-2025-Fri 12-35-57-PM,-0.1,5.956,-57.284,-74.45,09-12-2025-Fri 12-37-47-PM,-0.1,5.956,-57.6471,-74.45,09-12-2025-Fri 12-21-28-PM,0.2,5.956,-48.295,37.225,09-12-2025-Fri 12-33-04-PM,0.3,5.98,-53.3269,24.9167,09-12-2025-Fri 12-24-38-PM,0.1,5.948,-49.859,74.35,09-12-2025-Fri 12-25-06-PM,0.2,5.952,-50.3218,37.2,09-12-2025-Fri 12-40-19-PM,-0.1,5.952,-67.7444,-74.4,09-12-2025-Fri 12-38-02-PM,0.2,5.952,-63.132,37.2,09-12-2025-Fri 12-35-57-PM,-0.1,5.956,-59.2283,-74.45,09-12-2025-Fri 12-37-47-PM,-0.1,5.956,-59.952,-74.45,09-12-2025-Fri 12-21-28-PM,0.2,5.956,-49.7271,37.225,09-12-2025-Fri 12-33-04-PM,0.3,5.98,-54.746,24.9167,09-12-2025-Fri 12-24-38-PM,0.1,5.948,-50.4871,74.35,09-12-2025-Fri 12-25-06-PM,0.2,5.952,-50.47,37.2
09-12-2025-Fri 12-40-22-PM,0.0,5.956,-64.885,inf,09-12-2025-Fri 12-38-04-PM,0.2,5.952,-59.8869,37.2,09-12-2025-Fri 12-35-59-PM,0.2,5.948,-57.306,37.175,09-12-2025-Fri 12-37-50-PM,0.1,5.948,-57.7459,74.35,09-12-2025-Fri 12-21-30-PM,0.2,5.956,-48.317,37.225,09-12-2025-Fri 12-33-11-PM,0.2,5.984,-53.4259,37.4,09-12-2025-Fri 12-24-40-PM,0.0,5.948,-49.87,inf,09-12-2025-Fri 12-25-08-PM,0.1,5.952,-50.3549,74.4,09-12-2025-Fri 12-40-22-PM,0.0,5.956,-67.7115,inf,09-12-2025-Fri 12-38-04-PM,0.2,5.952,-63.198,37.2,09-12-2025-Fri 12-35-59-PM,0.2,5.948,-59.2283,37.175,09-12-2025-Fri 12-37-50-PM,0.1,5.948,-60.029,74.35,09-12-2025-Fri 12-21-30-PM,0.2,5.956,-49.7271,37.225,09-12-2025-Fri 12-33-11-PM,0.2,5.984,-54.844,37.4,09-12-2025-Fri 12-24-40-PM,0.0,5.948,-50.4871,inf,09-12-2025-Fri 12-25-08-PM,0.1,5.952,-50.504,74.4
09-12-2025-Fri 12-40-24-PM,0.2,5.956,-64.836,37.225,09-12-2025-Fri 12-38-06-PM,0.2,5.956,-59.9528,37.225,09-12-2025-Fri 12-36-02-PM,-0.1,5.952,-57.35,-74.4,09-12-2025-Fri 12-37-52-PM,-0.1,5.948,-57.7789,-74.35,09-12-2025-Fri 12-23-04-PM,0.2,5.952,-48.746,37.2,09-12-2025-Fri 12-33-13-PM,-0.2,5.984,-53.4589,-37.4,09-12-2025-Fri 12-24-42-PM,0.1,5.948,-49.903,74.35,09-12-2025-Fri 12-25-10-PM,0.1,5.956,-50.3549,74.45,09-12-2025-Fri 12-40-24-PM,0.2,5.956,-67.6459,37.225,09-12-2025-Fri 12-38-06-PM,0.2,5.956,-63.252,37.225,09-12-2025-Fri 12-36-02-PM,-0.1,5.952,-59.2942,-74.4,09-12-2025-Fri 12-37-52-PM,-0.1,5.948,-60.095,-74.35,09-12-2025-Fri 12-23-04-PM,0.2,5.952,-50.0576,37.2,09-12-2025-Fri 12-33-13-PM,-0.2,5.984,-54.866,-37.4,09-12-2025-Fri 12-24-42-PM,0.1,5.948,-50.5202,74.35,09-12-2025-Fri 12-25-10-PM,0.1,5.956,-50.504,74.45
09-12-2025-Fri 12-40-26-PM,0.2,5.96,-64.82,37.25,09-12-2025-Fri 12-38-09-PM,0.0,5.956,-60.0515,inf,09-12-2025-Fri 12-36-04-PM,0.0,5.952,-57.383,inf,09-12-2025-Fri 12-37-55-PM,-0.2,5.952,-57.9437,-37.2,09-12-2025-Fri 12-23-06-PM,0.1,5.956,-48.735,74.45,09-12-2025-Fri 12-33-16-PM,0.1,5.98,-53.492,74.75,09-12-2025-Fri 12-24-45-PM,0.2,5.948,-49.892,37.175,09-12-2025-Fri 12-27-50-PM,0.2,5.96,-51.1478,37.25,09-12-2025-Fri 12-40-26-PM,0.2,5.96,-67.5802,37.25,09-12-2025-Fri 12-38-09-PM,0.0,5.956,-63.329,inf,09-12-2025-Fri 12-36-04-PM,0.0,5.952,-59.2613,inf,09-12-2025-Fri 12-37-55-PM,-0.2,5.952,-60.205,-37.2,09-12-2025-Fri 12-23-06-PM,0.1,5.956,-50.0245,74.45,09-12-2025-Fri 12-33-16-PM,0.1,5.98,-54.922,74.75,09-12-2025-Fri 12-24-45-PM,0.2,5.948,-50.5202,37.175,09-12-2025-Fri 12-27-50-PM,0.2,5.96,-51.263,37.25
09-12-2025-Fri 12-40-29-PM,-0.2,5.96,-64.787,-37.25,09-12-2025-Fri 12-38-11-PM,0.0,5.956,-60.1503,inf,09-12-2025-Fri 12-36-07-PM,0.2,5.952,-57.394,37.2,09-12-2025-Fri 12-37-57-PM,0.2,5.956,-57.9437,37.225,09-12-2025-Fri 12-23-08-PM,-0.1,5.948,-48.713,-74.35,09-12-2025-Fri 12-33-18-PM,0.0,5.98,-53.558,inf,09-12-2025-Fri 12-24-47-PM,0.2,5.944,-49.914,37.15,09-12-2025-Fri 12-29-43-PM,0.5,5.932,-51.5771,14.83,09-12-2025-Fri 12-40-29-PM,-0.2,5.96,-67.5474,-37.25,09-12-2025-Fri 12-38-11-PM,0.0,5.956,-63.417,inf,09-12-2025-Fri 12-36-07-PM,0.2,5.952,-59.3271,37.2,09-12-2025-Fri 12-37-57-PM,0.2,5.956,-60.249,37.225,09-12-2025-Fri 12-23-08-PM,-0.1,5.948,-50.0245,-74.35,09-12-2025-Fri 12-33-18-PM,0.0,5.98,-54.965,inf,09-12-2025-Fri 12-24-47-PM,0.2,5.944,-50.5202,37.15,09-12-2025-Fri 12-29-43-PM,0.5,5.932,-51.676,14.83
